pc11_state_id,pc11_district_id,pc11_subdistrict_id,pc11_urb_share,pc11_slum_pop,pc11_vd_area,pc11_td_area,pc11_tot_area,pc11_pop_dens,pc11r_pca_tot_p,pc11u_pca_tot_p,pc11_pca_tot_p,pc11r_pca_tot_m,pc11u_pca_tot_m,pc11_pca_tot_m,pc11r_pca_tot_f,pc11u_pca_tot_f,pc11_pca_tot_f,pc11r_pca_p_lit,pc11u_pca_p_lit,pc11_pca_p_lit,pc11r_pca_m_lit,pc11u_pca_m_lit,pc11_pca_m_lit,pc11r_pca_f_lit,pc11u_pca_f_lit,pc11_pca_f_lit,pc11r_pca_p_sc,pc11u_pca_p_sc,pc11_pca_p_sc,pc11r_pca_m_sc,pc11u_pca_m_sc,pc11_pca_m_sc,pc11r_pca_f_sc,pc11u_pca_f_sc,pc11_pca_f_sc,pc11r_pca_p_st,pc11u_pca_p_st,pc11_pca_p_st,pc11r_pca_m_st,pc11u_pca_m_st,pc11_pca_m_st,pc11r_pca_f_st,pc11u_pca_f_st,pc11_pca_f_st
23,448,03607,0,0,438.2492987251282,0,438.2493,187.48918,82167,0,82167,42309,0,42309,39858,0,39858,43056,0,43056,25173,0,25173,17883,0,17883,9642,0,9642,5089,0,5089,4553,0,4553,37259,0,37259,19005,0,19005,18254,0,18254
23,448,03608,.48246965,39118,464.5597002410889,9.720000000000001,474.27969,324.56165,79665,74268,153933,41314,38224,79538,38351,36044,74395,50466,56990,107456,29366,30784,60150,21100,26206,47306,15929,10506,26435,8348,5436,13784,7581,5070,12651,14440,2891,17331,7376,1427,8803,7064,1464,8528
23,448,03609,0,0,530.5737006759643,0,530.57373,134.76167,71501,0,71501,37319,0,37319,34182,0,34182,38479,0,38479,23191,0,23191,15288,0,15288,13699,0,13699,7204,0,7204,6495,0,6495,27913,0,27913,14489,0,14489,13424,0,13424
23,448,03610,.29118589,7420,356.5967985534668,8.550000000000001,365.14679,210.28804,54427,22359,76786,28376,11562,39938,26051,10797,36848,36463,17514,53977,21277,9609,30886,15186,7905,23091,12201,4043,16244,6400,2069,8469,5801,1974,7775,5754,1554,7308,2976,735,3711,2778,819,3597
23,448,03611,0,0,650.8409899520874,0,650.841,147.55063,96032,0,96032,49120,0,49120,46912,0,46912,53009,0,53009,31372,0,31372,21637,0,21637,9651,0,9651,5044,0,5044,4607,0,4607,49531,0,49531,25014,0,25014,24517,0,24517
23,449,03612,.16114525,14701,982.6824966049194,4.61,987.29248,189.19217,156688,30100,186788,81662,15536,97198,75026,14564,89590,98117,23348,121465,57680,12737,70417,40437,10611,51048,22623,2855,25478,11928,1474,13402,10695,1381,12076,38947,1649,40596,20099,835,20934,18848,814,19662
23,449,03613,.48768064,39688,736.9736992263794,50.39,787.36371,305.72784,123325,117394,240719,63831,61067,124898,59494,56327,115821,76132,93026,169158,44161,50991,95152,31971,42035,74006,15625,21390,37015,8164,11100,19264,7461,10290,17751,51081,6433,57514,25938,3310,29248,25143,3123,28266
23,449,03614,.71184742,14538,207.8135994720459,24.27,232.0836,714.17798,47761,117988,165749,25194,61716,86910,22567,56272,78839,31369,91108,122477,18411,50180,68591,12958,40928,53886,7827,20350,28177,4094,10650,14744,3733,9700,13433,3354,6938,10292,1775,3549,5324,1579,3389,4968
23,449,03615,.16561638,0,281.8673027038574,2.8,284.6673,202.35201,48063,9540,57603,25119,5029,30148,22944,4511,27455,32527,7898,40425,18882,4370,23252,13645,3528,17173,7872,3523,11395,4119,1820,5939,3753,1703,5456,3736,387,4123,1940,192,2132,1796,195,1991
23,449,03616,.12459438,3812,581.855799255371,8.19,590.04578,227.71793,117623,16741,134364,61565,8665,70230,56058,8076,64134,69604,11850,81454,41931,6588,48519,27673,5262,32935,15509,2133,17642,8141,1101,9242,7368,1032,8400,13612,537,14149,6985,291,7276,6627,246,6873
23,449,03617,.16784641,8277,638.6611581039429,2.9,641.56116,232.53278,124144,25040,149184,65277,12933,78210,58867,12107,70974,70473,18562,89035,42975,10313,53288,27498,8249,35747,22657,4013,26670,11955,2046,14001,10702,1967,12669,20898,880,21778,10679,442,11121,10219,438,10657
23,449,03618,.40374377,29668,781.3710035896302,26.79,808.16101,224.28822,108078,73183,181261,56906,38717,95623,51172,34466,85638,61045,54641,115686,36889,30931,67820,24156,23710,47866,22208,12093,34301,11700,6214,17914,10508,5879,16387,22287,4600,26887,11497,2336,13833,10790,2264,13054
23,449,03619,0,0,628.5294994735718,0,628.52948,199.96198,125682,0,125682,65508,0,65508,60174,0,60174,70944,0,70944,42160,0,42160,28784,0,28784,24329,0,24329,12731,0,12731,11598,0,11598,21961,0,21961,11173,0,11173,10788,0,10788
23,450,03620,.6004644,45206,491.5165990066528,68.56999999999999,560.08661,659.7533,147636,221883,369519,75381,115348,190729,72255,106535,178790,86271,168418,254689,50778,92298,143076,35493,76120,111613,19072,28903,47975,9680,14808,24488,9392,14095,23487,40065,15781,55846,20109,7952,28061,19956,7829,27785
23,450,03621,0,0,510.351802368164,0,510.35181,249.26138,127211,0,127211,64736,0,64736,62475,0,62475,72100,0,72100,43049,0,43049,29051,0,29051,18007,0,18007,9096,0,9096,8911,0,8911,32599,0,32599,16447,0,16447,16152,0,16152
23,450,03622,.13472834,0,373.2546002197266,18.1,391.35461,264.4967,89566,13946,103512,45536,7211,52747,44030,6735,50765,48131,9266,57397,29137,5287,34424,18994,3979,22973,8473,1624,10097,4284,828,5112,4189,796,4985,31834,1675,33509,16012,821,16833,15822,854,16676
23,450,03623,0,0,414.9837018203735,0,414.9837,251.08456,104196,0,104196,53464,0,53464,50732,0,50732,59310,0,59310,35746,0,35746,23564,0,23564,11077,0,11077,5730,0,5730,5347,0,5347,36755,0,36755,18469,0,18469,18286,0,18286
23,450,03624,.13143255,6576,632.8990005493164,13.94,646.83899,325.98685,183147,27714,210861,93790,14266,108056,89357,13448,102805,106290,20137,126427,63253,11158,74411,43037,8979,52016,20322,3266,23588,10450,1656,12106,9872,1610,11482,50315,4206,54521,25394,2119,27513,24921,2087,27008
23,450,03625,0,0,930.5597018814087,0,930.55969,213.75739,198914,0,198914,101338,0,101338,97576,0,97576,117734,0,117734,68831,0,68831,48903,0,48903,25981,0,25981,13202,0,13202,12779,0,12779,44056,0,44056,22101,0,22101,21955,0,21955
23,450,03626,0,0,786.983099899292,0,786.98309,225.96292,177829,0,177829,90943,0,90943,86886,0,86886,103116,0,103116,61046,0,61046,42070,0,42070,18992,0,18992,9635,0,9635,9357,0,9357,60413,0,60413,30375,0,30375,30038,0,30038
23,451,00000,,0,0,152.53,152.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,451,03627,.24519196,19074,456.2514013290405,23.67,479.92139,374.3259,135599,44048,179647,69526,22715,92241,66073,21333,87406,88234,32171,120405,51315,17900,69215,36919,14271,51190,19856,5503,25359,10099,2859,12958,9757,2644,12401,27450,5709,33159,13927,2872,16799,13523,2837,16360
23,451,03628,.07802809,1363,603.0968995666503,6.29,609.3869,277.81693,156088,13210,169298,80305,6720,87025,75783,6490,82273,97757,9222,106979,57145,5098,62243,40612,4124,44736,23947,2072,26019,12326,1060,13386,11621,1012,12633,33510,762,34272,16897,407,17304,16613,355,16968
23,451,03629,.20559675,3630,565.2909991836548,25.4,590.69098,277.19739,130074,33664,163738,67624,17578,85202,62450,16086,78536,83856,23150,107006,48381,13132,61513,35475,10018,45493,22129,4405,26534,11574,2304,13878,10555,2101,12656,20161,2067,22228,10323,1046,11369,9838,1021,10859
23,451,03630,.070945702,4331,805.8346984863281,6.66,812.49469,235.95232,178109,13601,191710,92097,7056,99153,86012,6545,92557,108005,10364,118369,63550,5657,69207,44455,4707,49162,25482,2093,27575,13258,1081,14339,12224,1012,13236,45512,1184,46696,23218,613,23831,22294,571,22865
23,451,03631,.88069946,500784.5625,719.085299873352,88.96000000000001,808.04529,1696.2823,163522,1207151,1370673,85152,629449,714601,78370,577702,656072,101617,946228,1047845,59587,513060,572647,42030,433168,475198,18838,174130,192968,9845,89808,99653,8993,84322,93315,51010,54342,105352,25934,28177,54111,25076,26165,51241
23,451,03632,.46644005,30240.427734375,422.0504005050659,38.68,460.73041,574.69617,141276,123504,264780,73403,64301,137704,67873,59203,127076,95062,93796,188858,54543,52123,106666,40519,41673,82192,19482,20025,39507,10100,10396,20496,9382,9629,19011,30580,15792,46372,15643,7995,23638,14937,7797,22734
23,451,03633,.039337993,0,869.2126028442383,4.4,873.61261,141.30176,118587,4856,123443,58924,2428,61352,59663,2428,62091,63293,3713,67006,36824,1992,38816,26469,1721,28190,9144,923,10067,4691,457,5148,4453,466,4919,86564,588,87152,42594,269,42863,43970,319,44289
23,452,03634,.14314048,4738,846.8150502014161,12.25,859.06506,228.30518,168055,28074,196129,87353,14527,101880,80702,13547,94249,112491,21798,134289,64847,11895,76742,47644,9903,57547,33548,6136,39684,17568,3164,20732,15980,2972,18952,33569,2253,35822,17031,1138,18169,16538,1115,17653
23,452,03635,.13666712,6468,1687.07980342865,21.28,1708.3599,246.62427,363742,57581,421323,190366,30198,220564,173376,27383,200759,220929,42998,263927,130355,23807,154162,90574,19191,109765,62604,8526,71130,32681,4470,37151,29923,4056,33979,37835,1771,39606,19170,923,20093,18665,848,19513
23,452,03636,.3042818,28568,827.3034965515137,16.98,844.28351,259.77411,152587,66736,219323,78894,34740,113634,73693,31996,105689,98381,53670,152051,56964,28941,85905,41417,24729,66146,27205,8581,35786,14241,4445,18686,12964,4136,17100,35265,3153,38418,17879,1629,19508,17386,1524,18910
23,452,03637,.23771229,0,620.0785009002685,26.02,646.09851,247.88789,122088,38072,160160,63411,19838,83249,58677,18234,76911,79613,28763,108376,45800,15804,61604,33813,12959,46772,18864,5409,24273,9766,2800,12566,9098,2609,11707,18386,2564,20950,9370,1291,10661,9016,1273,10289
23,452,03638,.1377701,0,425.9184993362427,33.03,458.94849,206.81842,81842,13077,94919,42675,6808,49483,39167,6269,45436,50673,9469,60142,29768,5310,35078,20905,4159,25064,11568,1714,13282,6074,870,6944,5494,844,6338,10001,1082,11083,5126,570,5696,4875,512,5387
23,453,03639,.050657697,0,1345.396755981445,9.5,1354.8967,160.19302,206050,10995,217045,102720,5656,108376,103330,5339,108669,102402,8055,110457,61155,4506,65661,41247,3549,44796,18384,614,18998,9394,288,9682,8990,326,9316,143952,1887,145839,71164,956,72120,72788,931,73719
23,453,03640,.043741371,0,2540.266730613709,11.56,2551.8267,191.03139,466156,21323,487479,232673,10864,243537,233483,10459,243942,252440,15817,268257,148377,8721,157098,104063,7096,111159,19429,1355,20784,9990,694,10684,9439,661,10100,304468,5482,309950,150815,2764,153579,153653,2718,156371
23,454,03641,.066200607,6730,665.5082007980346,7.5,673.00818,185.12553,116343,8248,124591,57517,4185,61702,58826,4063,62889,60226,5675,65901,35643,3196,38839,24583,2479,27062,5342,650,5992,2689,329,3018,2653,321,2974,86125,3156,89281,42310,1559,43869,43815,1597,45412
23,454,03642,0,0,619.1550996017456,0,619.15509,175.90262,108911,0,108911,54565,0,54565,54346,0,54346,61531,0,61531,35838,0,35838,25693,0,25693,2416,0,2416,1277,0,1277,1139,0,1139,79255,0,79255,39415,0,39415,39840,0,39840
23,454,03643,.35146067,42978,534.5418003845215,26.42,560.96179,415.12808,151026,81845,232871,75722,41545,117267,75304,40300,115604,91751,65085,156836,53194,34583,87777,38557,30502,69059,6064,5997,12061,3081,3045,6126,2983,2952,5935,74407,10404,84811,36732,5113,41845,37675,5291,42966
23,454,03644,0,0,1015.167600631714,0,1015.1676,170.24086,172823,0,172823,84634,0,84634,88189,0,88189,84539,0,84539,49509,0,49509,35030,0,35030,4803,0,4803,2460,0,2460,2343,0,2343,120588,0,120588,58461,0,58461,62127,0,62127
23,454,03645,.040364351,9112,1333.380299072266,5.5,1338.8802,192.93884,247895,10427,258322,123313,5336,128649,124582,5091,129673,131230,7778,139008,76862,4273,81135,54368,3505,57873,10530,814,11344,5338,437,5775,5192,377,5569,157451,3155,160606,77635,1605,79240,79816,1550,81366
23,454,03646,.18850985,18917,673.5342958068848,26.08,699.61432,224.96252,127718,29669,157387,63400,15055,78455,64318,14614,78932,74448,22699,97147,42707,12228,54935,31741,10471,42212,7050,4759,11809,3605,2391,5996,3445,2368,5813,72609,3378,75987,35463,1625,37088,37146,1753,38899
23,455,03647,0,0,1282.682701215744,0,1282.6827,89.013435,114176,0,114176,57684,0,57684,56492,0,56492,55707,0,55707,32851,0,32851,22856,0,22856,5839,0,5839,3002,0,3002,2837,0,2837,89431,0,89431,44855,0,44855,44576,0,44576
23,455,03648,.088901885,7819,820.1329990196228,11.93,832.06299,191.16702,144922,14141,159063,73567,7144,80711,71355,6997,78352,81054,10718,91772,47251,5714,52965,33803,5004,38807,15845,2299,18144,8167,1138,9305,7678,1161,8839,57775,1420,59195,28912,670,29582,28863,750,29613
23,455,03649,.081368171,1263,1580.912002139092,28.85,1609.762,83.980118,124188,11000,135188,61843,5571,67414,62345,5429,67774,57306,7586,64892,33418,4151,37569,23888,3435,27323,8792,2008,10800,4435,1035,5470,4357,973,5330,100922,2332,103254,49981,1116,51097,50941,1216,52157
23,455,03650,.068380222,4338,913.4906013488769,1.31,914.8006,207.11618,176514,12956,189470,90994,6573,97567,85520,6383,91903,107884,9821,117705,62037,5238,67275,45847,4583,50430,16311,1233,17544,8326,610,8936,7985,623,8608,36589,1085,37674,18511,531,19042,18078,554,18632
23,455,03651,.24271764,4718,1122.479599666596,31.83,1154.3096,208.39037,182162,58385,240547,91621,29845,121466,90541,28540,119081,81823,43906,125729,47268,24078,71346,34555,19828,54383,20668,12774,33442,10527,6438,16965,10141,6336,16477,112598,8524,121122,56172,4236,60408,56426,4288,60714
23,455,03652,.56718647,26966,337.7209998321533,54.13,391.85101,493.90201,83765,109771,193536,42610,55958,98568,41155,53813,94968,48642,79672,128314,28436,43848,72284,20206,35824,56030,12535,20617,33152,6442,10386,16828,6093,10231,16324,35781,15687,51468,17911,7787,25698,17870,7900,25770
23,455,03653,0,0,322.3478996276855,0,322.3479,283.72141,91457,0,91457,46365,0,46365,45092,0,45092,47379,0,47379,27484,0,27484,19895,0,19895,8935,0,8935,4512,0,4512,4423,0,4423,40005,0,40005,20148,0,20148,19857,0,19857
23,455,03654,.56367904,11449,569.7102009582519,47.2,616.91022,546.50415,147103,190041,337144,75293,97068,172361,71810,92973,164783,92309,150534,242843,52859,80327,133186,39450,70207,109657,18600,25555,44155,9529,12953,22482,9071,12602,21673,43316,20728,64044,21772,10446,32218,21544,10282,31826
23,455,03655,0,0,709.6928998565674,0,709.69287,237.2012,168340,0,168340,85755,0,85755,82585,0,82585,104395,0,104395,60196,0,60196,44199,0,44199,14271,0,14271,7261,0,7261,7010,0,7010,58147,0,58147,29313,0,29313,28834,0,28834
23,455,03656,.34899721,17346,687.5067985153198,24.92,712.42682,255.03252,118282,63410,181692,60833,32632,93465,57449,30778,88227,82861,48881,131742,46295,26451,72746,36566,22430,58996,14164,5707,19871,7306,2914,10220,6858,2793,9651,28227,3694,31921,14226,1877,16103,14001,1817,15818
23,455,03657,0,0,471.3771209716797,0,471.37714,186.03151,87691,0,87691,44463,0,44463,43228,0,43228,53472,0,53472,30522,0,30522,22950,0,22950,8506,0,8506,4394,0,4394,4112,0,4112,48923,0,48923,24580,0,24580,24343,0,24343
23,455,03658,.23610981,31469,845.5013988494873,23.32,868.82141,221.70033,147139,45479,192618,75171,23478,98649,71968,22001,93969,95006,35242,130248,53816,19054,72870,41190,16188,57378,13646,3939,17585,7080,2010,9090,6566,1929,8495,61858,2736,64594,31343,1398,32741,30515,1338,31853
23,456,03659,.083122745,978,1137.674699554443,18.79,1156.4647,179.98819,190848,17302,208150,96444,8930,105374,94404,8372,102776,106979,13256,120235,62095,7147,69242,44884,6109,50993,22807,2460,25267,11712,1261,12973,11095,1199,12294,99722,1911,101633,49678,929,50607,50044,982,51026
23,456,03660,.1249431,0,668.6223992538452,5.6,674.22241,182.46797,107653,15371,123024,54477,7844,62321,53176,7527,60703,58449,11754,70203,34044,6280,40324,24405,5474,29879,10162,2147,12309,5262,1091,6353,4900,1056,5956,56416,1657,58073,28043,840,28883,28373,817,29190
23,456,03661,.049908176,0,773.0365990447998,5.16,778.19659,183.32385,135542,7120,142662,68288,3529,71817,67254,3591,70845,77361,5535,82896,44589,2828,47417,32772,2707,35479,8666,883,9549,4511,441,4952,4155,442,4597,86227,966,87193,43008,358,43366,43219,608,43827
23,456,03662,0,0,515.4480988311767,0,515.44812,165.0331,85066,0,85066,42997,0,42997,42069,0,42069,49224,0,49224,28081,0,28081,21143,0,21143,7301,0,7301,3706,0,3706,3595,0,3595,49254,0,49254,24630,0,24630,24624,0,24624
23,456,03663,.061024021,0,693.1344012451171,5.12,698.25439,226.56499,148546,9654,158200,74430,4845,79275,74116,4809,78925,94065,7102,101167,52025,3779,55804,42040,3323,45363,14522,872,15394,7431,446,7877,7091,426,7517,45690,856,46546,22547,415,22962,23143,441,23584
23,456,03664,.29451391,30715,1269.161503105164,15.95,1285.1115,270.40302,245155,102343,347498,125383,52352,177735,119772,49991,169763,152106,82858,234964,86340,44236,130576,65766,38622,104388,29233,10690,39923,14996,5481,20477,14237,5209,19446,65480,7123,72603,33017,3560,36577,32463,3563,36026
23,456,03665,.061223663,9984,546.8044995498657,9.24,556.04449,355.43198,185536,12100,197636,92107,6065,98172,93429,6035,99464,122636,9321,131957,67382,4966,72348,55254,4355,59609,11604,1309,12913,5722,647,6369,5882,662,6544,45849,1613,47462,22309,780,23089,23540,833,24373
23,456,03666,0,0,497.2641022539139,0,497.2641,235.07629,116895,0,116895,58188,0,58188,58707,0,58707,73548,0,73548,41549,0,41549,31999,0,31999,8141,0,8141,4123,0,4123,4018,0,4018,57092,0,57092,28007,0,28007,29085,0,29085
23,457,03667,.15737763,9485,248.8152009582519,11.5,260.31522,394.1145,86448,16146,102594,42465,8129,50594,43983,8017,52000,58905,12468,71373,31838,6638,38476,27067,5830,32897,8329,1534,9863,4032,762,4794,4297,772,5069,10163,1026,11189,4884,520,5404,5279,506,5785
23,457,03668,.10643443,0,323.1089978408813,8.81,331.91901,239.218,70950,8451,79401,35232,4154,39386,35718,4297,40015,46754,6008,52762,26044,3275,29319,20710,2733,23443,8053,1504,9557,3951,733,4684,4102,771,4873,12400,2222,14622,6060,1034,7094,6340,1188,7528
23,457,03669,.15595804,3171,465.0238018798828,19.29,484.31381,364.00159,148797,27494,176291,73639,13668,87307,75158,13826,88984,102899,21659,124558,56111,11372,67483,46788,10287,57075,15994,3523,19517,7868,1729,9597,8126,1794,9920,18001,2063,20064,8824,994,9818,9177,1069,10246
23,457,03670,0,0,459.4022998046875,0,459.40231,320.43375,147208,0,147208,72616,0,72616,74592,0,74592,102201,0,102201,55916,0,55916,46285,0,46285,13887,0,13887,6705,0,6705,7182,0,7182,10936,0,10936,5269,0,5269,5667,0,5667
23,457,03671,.032364294,0,493.9362990570069,8.68,502.6163,340.14017,165427,5533,170960,82084,2776,84860,83343,2757,86100,114940,3793,118733,62435,2077,64512,52505,1716,54221,11028,531,11559,5401,276,5677,5627,255,5882,22539,784,23323,11004,399,11403,11535,385,11920
23,457,03672,.40802741,19695,630.7132985305786,26.47,657.18329,409.85828,159449,109903,269352,78491,55201,133692,80958,54702,135660,107342,88530,195872,58238,46515,104753,49104,42015,91119,10385,12224,22609,5011,6092,11103,5374,6132,11506,30954,8013,38967,15155,3878,19033,15799,4135,19934
23,457,03673,.034891125,0,703.2889973068237,6.2,709.48901,247.91081,169753,6137,175890,84080,3043,87123,85673,3094,88767,114578,4796,119374,62802,2510,65312,51776,2286,54062,12985,1118,14103,6418,553,6971,6567,565,7132,13367,428,13795,6494,212,6706,6873,216,7089
23,457,03674,.17874324,12460,1881.865000228882,109.6,1991.465,142.78534,233526,50826,284352,115009,25241,140250,118517,25585,144102,130283,35172,165455,73192,18881,92073,57091,16291,73382,5121,3449,8570,2555,1725,4280,2566,1724,4290,140978,17528,158506,69153,8511,77664,71825,9017,80842
23,457,03675,.062651582,0,586.156902923584,4.37,590.52692,182.93155,101258,6768,108026,49732,3335,53067,51526,3433,54959,64444,5156,69600,35302,2759,38061,29142,2397,31539,3151,1012,4163,1562,492,2054,1589,520,2109,54082,2409,56491,26199,1173,27372,27883,1236,29119
23,457,03676,.072261542,0,764.6800981903076,12.4,777.08008,241.44745,174066,13558,187624,86446,6837,93283,87620,6721,94341,117872,9823,127695,65211,5352,70563,52661,4471,57132,10675,923,11598,5253,458,5711,5422,465,5887,33041,2092,35133,16174,1042,17216,16867,1050,17917
23,458,03677,.44632,6791,1490.762498931885,45.75,1536.5125,263.83972,224458,180935,405393,117665,94464,212129,106793,86471,193264,107119,125295,232414,66881,71143,138024,40238,54152,94390,38808,27631,66439,20450,14365,34815,18358,13266,31624,57614,3623,61237,29590,1846,31436,28024,1777,29801
23,458,03678,0,0,1581.90920135498,0,1581.9092,108.81219,172131,0,172131,89120,0,89120,83011,0,83011,81361,0,81361,51082,0,51082,30279,0,30279,19843,0,19843,10301,0,10301,9542,0,9542,52163,0,52163,26749,0,26749,25414,0,25414
23,458,03679,.38755712,14454,546.8262001037598,73.79000000000001,620.61621,258.44797,98234,62163,160397,51527,32367,83894,46707,29796,76503,48153,37401,85554,30746,22146,52892,17407,15255,32662,15324,11242,26566,7884,5735,13619,7440,5507,12947,12499,3276,15775,6405,1724,8129,6094,1552,7646
23,458,03680,0,0,581.1586000442505,0,581.15863,203.00482,117978,0,117978,61751,0,61751,56227,0,56227,53594,0,53594,33926,0,33926,19668,0,19668,18754,0,18754,9850,0,9850,8904,0,8904,24610,0,24610,12704,0,12704,11906,0,11906
23,458,03681,.16587825,0,581.9226987457275,5.3,587.22272,202.31506,99097,19707,118804,52025,10240,62265,47072,9467,56539,49274,12574,61848,31335,7313,38648,17939,5261,23200,11045,2827,13872,5604,1448,7052,5441,1379,6820,7637,917,8554,3970,472,4442,3667,445,4112
23,458,03682,.20089221,0,697.18,20.01,717.19,194.40874,111418,28010,139428,58838,14662,73500,52580,13348,65928,58184,16606,74790,35746,9730,45476,22438,6876,29314,25385,5189,30574,13417,2743,16160,11968,2446,14414,6755,645,7400,3494,368,3862,3261,277,3538
23,458,03683,.17160173,0,575.5507000732422,11.65,587.20068,216.94116,105528,21860,127388,55201,11502,66703,50327,10358,60685,49485,14934,64419,31777,8712,40489,17708,6222,23930,13659,3408,17067,7056,1793,8849,6603,1615,8218,20400,680,21080,10520,364,10884,9880,316,10196
23,459,03684,.071393311,2632,1100.486000366211,25.26,1125.746,156.56197,163666,12583,176249,85703,6611,92314,77963,5972,83935,88716,8352,97068,55386,4926,60312,33330,3426,36756,32587,1475,34062,17151,763,17914,15436,712,16148,23860,705,24565,12290,399,12689,11570,306,11876
23,459,03685,.20893703,12053,1034.636899452209,14.87,1049.507,150.86131,125249,33081,158330,65757,17322,83079,59492,15759,75251,59946,22692,82638,38588,13127,51715,21358,9565,30923,18418,7618,26036,9798,4005,13803,8620,3613,12233,23459,1657,25116,12101,852,12953,11358,805,12163
23,459,03686,.38012329,24942,791.6489999389648,4.43,796.07898,270.40909,133439,81828,215267,70114,42745,112859,63325,39083,102408,69960,53890,123850,44068,31230,75298,25892,22660,48552,34656,12684,47340,18187,6581,24768,16469,6103,22572,4901,1063,5964,2524,538,3062,2377,525,2902
23,459,03687,0,0,446.17,0,446.17001,165.07832,73653,0,73653,38469,0,38469,35184,0,35184,40959,0,40959,25496,0,25496,15463,0,15463,23199,0,23199,12046,0,12046,11153,0,11153,3455,0,3455,1774,0,1774,1681,0,1681
23,459,03688,.11820988,0,1206.73,17.98,1224.71,180.91794,195380,26192,221572,103368,13748,117116,92012,12444,104456,106733,17861,124594,67188,10295,77483,39545,7566,47111,41128,3999,45127,21602,2083,23685,19526,1916,21442,21956,1016,22972,11451,518,11969,10505,498,11003
23,460,03689,.15759334,4886,918.6170539283753,49.61,968.22705,230.67627,188149,35198,223347,95922,18417,114339,92227,16781,109008,98204,23874,122078,59028,13778,72806,39176,10096,49272,15829,3283,19112,8048,1663,9711,7781,1620,9401,83120,5153,88273,42072,2662,44734,41048,2491,43539
23,460,03690,.042593148,0,1520.924694023132,23.41,1544.3347,125.16328,185061,8233,193294,93127,4180,97307,91934,4053,95987,97202,5249,102451,56362,2944,59306,40840,2305,43145,15695,1109,16804,7889,557,8446,7806,552,8358,94432,1945,96377,47054,925,47979,47378,1020,48398
23,460,03691,.36179534,10075,1657.545900306702,63.95,1721.4958,282.85284,310761,176169,486930,156722,90841,247563,154039,85328,239367,163678,132370,296048,94913,73008,167921,68765,59362,128127,20195,15577,35772,10246,7976,18222,9949,7601,17550,169480,21508,190988,84379,10553,94932,85101,10955,96056
23,460,03692,0,0,1216.979897041321,0,1216.9799,133.52069,162492,0,162492,80812,0,80812,81680,0,81680,83617,0,83617,48728,0,48728,34889,0,34889,18045,0,18045,9168,0,9168,8877,0,8877,100370,0,100370,49302,0,49302,51068,0,51068
23,461,03693,.51758438,16127,305.0835997772217,48.73999999999999,353.82361,340.65845,58147,62386,120533,28943,32291,61234,29204,30095,59299,32601,44571,77172,19115,25182,44297,13486,19389,32875,7528,6879,14407,3764,3537,7301,3764,3342,7106,23186,10806,33992,11334,5399,16733,11852,5407,17259
23,461,03694,.41207087,16221,935.3847982645035,99.88,1035.2648,295.45776,179834,126043,305877,90098,65903,156001,89736,60140,149876,101538,89295,190833,59443,51417,110860,42095,37878,79973,20066,16394,36460,10096,8497,18593,9970,7897,17867,78452,24925,103377,38688,12653,51341,39764,12272,52036
23,461,03695,.090452693,3873,499.5123011779785,8,507.5123,182.89606,84426,8396,92822,42153,4376,46529,42273,4020,46293,44942,5825,50767,26262,3313,29575,18680,2512,21192,6354,616,6970,3205,330,3535,3149,286,3435,42866,1567,44433,21146,763,21909,21720,804,22524
23,461,03696,.036590509,2548,1652.198498764038,46.57,1698.7686,135.39514,221589,8416,230005,110836,4514,115350,110753,3902,114655,111812,6011,117823,65833,3555,69388,45979,2456,48435,16029,519,16548,8115,297,8412,7914,222,8136,173123,3618,176741,86195,1799,87994,86928,1819,88747
23,462,03697,.057831697,1731,486.66290309906,24.75,511.4129,403.57214,194456,11936,206392,99731,6083,105814,94725,5853,100578,103579,7253,110832,60768,4115,64883,42811,3138,45949,23799,2202,26001,12160,1094,13254,11639,1108,12747,44951,1358,46309,22955,703,23658,21996,655,22651
23,462,03698,.12778205,4810,233.7435990381241,23.97,257.71359,454.34158,102128,14962,117090,51031,7809,58840,51097,7153,58250,56310,9403,65713,32381,5569,37950,23929,3834,27763,15718,1980,17698,7814,1039,8853,7904,941,8845,19748,1808,21556,9884,1079,10963,9864,729,10593
23,462,03699,.18768416,9407,568.1502034950256,12.31,580.46021,498.70947,235150,54331,289481,121343,28521,149864,113807,25810,139617,121306,39281,160587,72062,22104,94166,49244,17177,66421,32149,4851,37000,16629,2478,19107,15520,2373,17893,83648,5381,89029,42686,2787,45473,40962,2594,43556
23,462,03700,0,0,613.798300549984,0,613.79828,438.14722,268934,0,268934,136068,0,136068,132866,0,132866,139500,0,139500,82895,0,82895,56605,0,56605,30475,0,30475,15307,0,15307,15168,0,15168,53057,0,53057,26837,0,26837,26220,0,26220
23,462,03701,.072566621,0,512.9520013141632,21.44,534.39203,306.66064,151985,11892,163877,77956,6121,84077,74029,5771,79800,78095,7093,85188,46295,4093,50388,31800,3000,34800,12850,797,13647,6556,425,6981,6294,372,6666,51419,2040,53459,26092,1053,27145,25327,987,26314
23,462,03702,0,0,397.2850385665894,0,397.28503,204.53577,81259,0,81259,41249,0,41249,40010,0,40010,38965,0,38965,22748,0,22748,16217,0,16217,5381,0,5381,2672,0,2672,2709,0,2709,49894,0,49894,25116,0,25116,24778,0,24778
