lgd_state_id,lgd_district_id,pc11r_hl_dw_loc_inprem_no,pc11r_hl_dw_loc_nearprem_no,pc11r_hl_dw_loc_far_no,pc11u_hl_dw_loc_inprem_no,pc11u_hl_dw_loc_nearprem_no,pc11u_hl_dw_loc_far_no,pc11r_hl_dw_loc_inprem_sh,pc11r_hl_dw_loc_nearprem_sh,pc11r_hl_dw_loc_far_sh,pc11u_hl_dw_loc_inprem_sh,pc11u_hl_dw_loc_nearprem_sh,pc11u_hl_dw_loc_far_sh,pc11r_pca_no_hh,pc11u_pca_no_hh,pc11_pca_no_hh
15,264,98687.40020751953,947470.598815918,779692.8976135254,71162,101660,217787,5.4051595,51.893448,42.704178,18.200001,26,55.700001,18258,3910,22168
15,265,49755.40055847168,710230.5978088379,464605.5018920898,933770.759765625,382081.49609375,96709.197265625,4.0629921,57.996944,37.939369,66.154503,27.069181,6.8515196,12246,14115,26361
15,266,114353.8011322021,890895.9011383057,357482.7949523926,120587.6015625,164747.1015625,33786.8984375,8.3923235,65.382057,26.235344,37.778072,51.612499,10.584867,13626,3192,16818
15,267,11445.59985351563,330459.1944274902,274231.900390625,226203.6875,128074.59375,106421.703125,1.8574488,53.628563,44.503716,49.099998,27.799999,23.1,6162,4607,10769
15,268,24980.10066223145,450353.098777771,164456.2984924316,346447.400390625,230095.80078125,52412.80029296875,3.9043608,70.389671,25.704329,55.070324,36.575394,8.3313942,6398,6291,12689
15,726,16018.09982299805,299781.3017578125,112282.7004394531,0,0,0,3.7416725,70.026001,26.228148,,,,4281,0,4281
15,727,109470.0999069214,571558.4039306641,95171.49875640869,0,0,0,14.103336,73.635452,12.261209,,,,7762,0,7762
15,728,11606.09996795654,189424.0966796875,204915.5000305176,6055,54954.599609375,39590.400390625,2.8586452,46.656181,50.471798,6.0188866,54.626839,39.354275,4060,1006,5066
16,269,895316.8974609375,2526948.91015625,3853675.108520508,427788.796875,240487.58984375,343119.8046875,12.30507,34.729919,52.964199,42.33437,23.79887,33.955448,72760,10105,82865
16,270,944223.1985549927,2715447.293640137,3350882.5078125,954168.234375,479575.609375,428569.109375,13.467547,38.73069,47.793964,51.236012,25.751791,23.012894,70111,18623,88734
16,271,1891649.210151672,3903391.790039063,3581954.598510742,1026743.28125,501323.1953125,385833.505859375,20.173073,41.626854,38.198959,53.646652,26.193804,20.159544,93771,19139,112910
16,272,2846126.688987732,2046781.590332031,2107777.393066406,11579442.8671875,1924192.701171875,1259836.903808594,40.645599,29.230133,30.101215,78.432381,13.033357,8.5333986,70023,147636,217659
16,652,1902061.202713013,1972113.796875,2244220.500610352,724313,157527.3046875,115859.6953125,31.088575,32.233562,36.681057,72.598274,15.789045,11.612679,61182,9977,71159
16,653,3530099.512382507,3208392.416503906,2888223.290588379,634253.9921875,244827.6953125,182928.796875,36.669502,33.327713,30.001904,59.677643,23.036102,17.211967,96268,10628,106896
16,654,1623546.802993774,2941573.798568726,3328000.50100708,882355.6015625,261873.6015625,131993.6015625,20.567368,37.264359,42.159676,69.160965,20.526226,10.345948,78938,12758,91696
16,655,839235.8023223877,2165639.790283203,2161003.088577271,400689.2890625,183461.50390625,426327.80859375,16.247887,41.927509,41.837742,39.640808,18.150129,42.177265,51652,10108,61760
17,273,231601.1018753052,1239729.999526978,747168.4976272583,229608,114804,80788,10.439536,55.881451,33.678993,54,27,19,22185,4252,26437
17,274,859224.4000167847,4757445.401115417,3080854.890625,4805997.27734375,1961470.00390625,939327.6904296875,9.8788681,54.698368,35.421898,62.366142,25.453472,12.189404,86976,77061,164037
17,275,334236.9007263184,1911822.104225159,1785700.402626038,284165,142329.59375,68199.6015625,8.28755,47.404465,44.277222,57.5,28.799999,13.8,40330,4942,45272
17,276,537443.6024246216,1908061.40246582,1795779.801197052,93957.99951171875,250170,101872,12.67197,44.988716,42.341312,21.066816,56.091927,22.841255,42412,4460,46872
17,277,223593.3003082275,1011921.396587372,943947.8991165161,48665.703125,94980.40625,91453.90625,10.258926,46.429062,43.310295,20.700001,40.400002,38.900002,21795,2351,24146
17,278,1928792.695655823,2745346.103157043,2775413.297874451,792971.125,332580.625,248748.3125,25.89192,36.853252,37.25687,57.700001,24.200003,18.1,74494,13743,88237
17,279,326284.3993377686,1887104.102607727,1857108.297348022,153617.59765625,443150.609375,122305.19921875,8.015831,46.3605,45.623592,21.377344,61.668606,17.019928,40705,7186,47891
17,656,859606.7987594604,1447101.495567322,518467.3007049561,267410.59375,64932.6015625,16756.80078125,30.426405,51.221207,18.351526,76.599998,18.6,4.8000002,28252,3491,31743
17,657,218270.9014053345,987564.2907104492,869709.003944397,0,0,0,10.516039,47.5797,41.901569,,,,20756,0,20756
17,658,91815.7001953125,921971.099609375,686046.4006309509,0,0,0,5.4015589,54.239975,40.36042,,,,16998,0,16998
17,663,702275.6044158936,1423590.699935913,1207684.499794006,0,0,0,21.067215,42.705585,36.228725,,,,33335,0,33335
18,280,19171713.83039856,7281754.351356506,4239022.294418335,2871158.5234375,198765.0942382813,78552.10119628906,62.462009,23.724171,13.81086,91.162361,6.3110046,2.4941134,306934,31495,338429
18,281,8274866.384941101,2511367.302505493,1610263.396270752,2069194.25,247943.4070281982,175162.3984375,66.722572,20.249859,12.984006,83.023483,9.9483776,7.0281425,124019,24923,148942
18,282,3728903.506629944,16216145.20075226,11128512.55738831,4433714.58203125,1385594.193359375,1097403.299804688,11.999689,52.183895,35.811787,64.066391,20.021591,15.857284,310750,69205,379955
18,283,9411492.787574768,4080030.803413391,3189363.886543274,1118437.390625,84953.19921875,39209.1005859375,56.416714,24.457537,19.118479,89.964401,6.8334298,3.1538851,166821,12432,179253
18,284,6190206.898765564,3631357.198898315,1962701.697677612,863772.796875,144396.998046875,15034.90014648438,52.527489,30.814167,16.654659,84.427017,14.113674,1.4695436,117847,10231,128078
18,285,18304407.08940887,5274269.996681213,3908830.600990295,3230150.92578125,314150.8088378906,218783.7016601563,66.59005,19.187397,14.220031,85.839783,8.3484135,5.8140764,274882,37630,312512
18,286,13825138.11122894,6623799.199363708,1792188.202972412,4774372.1015625,548783.509765625,122553.699432373,62.159477,29.781395,8.0578928,87.678772,10.078114,2.2506328,222414,54453,276867
18,287,9661309.691810608,4007986.093276978,3330530.903320313,1955603.015625,425288.40234375,464208.5969238281,56.830231,23.575974,19.591013,68.735825,14.9481,16.316072,170003,28451,198454
18,288,8545587.604202271,6280879.798377991,5644425.809707642,1922726.62109375,209056.7114257813,101519.9996948242,41.714279,30.659376,27.552601,86.078102,9.3592119,4.5449252,204860,22337,227197
18,289,939259.0030822754,7221271.088218689,5148565.215461731,578821.703125,279414.3000030518,167411.3984375,7.0572691,54.258148,38.684547,56.420868,27.236017,16.318491,133091,10259,143350
18,290,5070019.193489075,6516881.296257019,3654113.49911499,3718180.796875,869230.701171875,575323.7099609375,33.266533,42.760006,23.976179,72.029846,16.839029,11.145365,152406,51620,204026
18,291,17922144.3343277,5983838.595035553,4325086.900665283,2240776.515625,472967.8940429688,370755.5991210938,63.485714,21.196587,15.32078,72.646347,15.333697,12.019958,282302,30845,313147
18,292,3608366.091995239,3909270.000816345,3054480.99672699,196413.298828125,48038.7021484375,13548,34.131348,36.977581,28.892178,76.129189,18.619652,5.251163,105720,2580,108300
18,293,2903722.597938538,11539854.92462158,8012562.608154297,1492844.81640625,565116.80078125,257138.4052734375,12.930548,51.38805,35.680691,64.482948,24.410038,11.107011,224563,23151,247714
18,294,9329119.167663574,4209706.99974823,3385357.604316711,1036671,108127.5,27401.5,55.115791,24.870657,20.000458,88.438065,9.2243214,2.3376131,169264,11722,180986
18,295,9737722.414764404,4987003.681747437,3518696.600402832,1836946.2109375,227378.5004882813,47175.2998046875,53.374054,27.334585,19.286552,86.997215,10.768577,2.2342079,182443,21115,203558
18,296,11477402.90135193,3248267.392303467,2118297.297386169,1342883.98046875,154581.900390625,118500.3032226563,68.13739,19.283846,12.575603,83.114685,9.5674877,7.334301,168445,16157,184602
18,297,22747052.68403625,6885052.495437622,4204528.178993225,4135592.3125,369911.796875,109392.0989990234,67.207901,20.342413,12.4226,89.662483,8.0199423,2.3716958,338458,46124,384582
18,298,9432863.81111908,2744429.988525391,1582845.502235413,1509944.8046875,153689.599609375,101186.5986938477,68.552292,19.944841,11.503154,85.563828,8.7091064,5.7339263,137601,17647,155248
18,299,192222.5003128052,1138258.499801636,1598401.002281189,543753.537109375,373011.6962890625,379534.8134765625,6.5629587,38.863003,54.573425,41.946583,28.775106,29.278316,29289,12963,42252
18,300,6150312.908348083,5370643.073616028,2145197.090789795,1541050.171875,415147.78515625,122087.19921875,45.004154,39.299019,15.697215,74.156693,19.977276,5.8749433,136661,20781,157442
18,301,11678796.92214394,5548757.403877258,3919826.69883728,2892110.875,261137.4035644531,155032.80078125,55.207935,26.230051,18.529779,87.438347,7.895072,4.6871691,211542,33076,244618
18,302,13376667.4859314,5855612.612915039,1807757.701896667,4365606.00390625,1098731.03515625,324762.9069824219,63.571274,27.828213,8.5911875,75.410789,18.979307,5.6099033,210420,57891,268311
18,612,4558438.300132751,2371327.005577087,2121720.592895508,606221.5078125,89258.298828125,61123.69653320313,50.360023,26.197588,23.440023,80.060951,11.787942,8.0723314,90517,7572,98089
18,616,10567279.39128113,4288449.995674133,4089271.79662323,219935,19880.40014648438,5384.599853515625,55.778431,22.636196,21.584852,89.696167,8.10783,2.1960032,189451,2452,191903
18,617,8457838.403053284,4334365.204498291,3756097.691703796,745865.1875,54721.8994140625,30712.90161132813,51.112484,26.193474,22.698883,89.722748,6.5826898,3.6945629,165475,8313,173788
18,618,1902739.592536926,1019469.11013031,1400743.892539978,20335763.51171875,2245377.971679688,2171459.370605469,44.012295,23.581354,32.400627,82.122231,9.0675449,8.7690382,43232,247628,290860
18,705,5989438.199800491,4688363.206878662,3432712.797218323,567853.80078125,112902.80078125,39469.40087890625,42.446674,33.226059,24.327364,78.912422,15.689661,5.4849086,141105,7196,148301
18,706,1813048.009658813,892134.0012969971,518609.4993133545,0,0,0,56.242958,27.675083,16.087898,,,,32236,0,32236
18,707,5024552.566368103,2444922.70174408,2149918.699371338,466178.90625,88938.1015625,41783,52.234077,25.416847,22.350054,78.099998,14.900001,7,96193,5969,102162
18,708,4205746.993911743,2887433.094650269,1453955.597572327,420670.7109375,90064.5,34264.80029296875,49.204411,33.781025,17.010302,77.187286,16.525597,6.2871194,85475,5450,90925
18,709,6667204.110801697,3451905.404052734,3982900.219993591,2501216.8984375,409342.998046875,371818.0966796875,47.276752,24.477259,28.242512,76.21711,12.473504,11.330046,141025,32817,173842
18,710,1306621.402076721,1406226.896774292,2110994.996452332,1123362.35546875,579082.328125,408455.298828125,27.087534,29.152454,43.762981,53.217224,27.432959,19.349817,48237,21109,69346
19,303,36948104.54023743,29946411.67094803,32250946.34854889,94093371.06811523,27288078.99902344,14149499.82025146,37.220333,30.167053,32.488567,69.418602,20.132133,10.438976,992686,1355449,2348135
19,304,9084065.41368866,60687150.16571045,58871196.35877228,13631485.40647888,18722553.13867188,15929893.47265625,7.0613327,47.174049,45.762451,28.224758,38.766098,32.983742,1286452,482962,1769414
19,305,12221011.81600952,30311058.7713623,27558794.41999817,2883234.36328125,2265920.359375,1425296.499023438,17.429729,43.229935,39.30463,43.856144,34.466335,21.679821,701159,65743,766902
19,306,30159814.87798309,38250872.6897049,27262028.19619751,23490034.14550781,18880137.50390625,10080022.88867188,31.469349,39.91172,28.445742,44.785404,35.996311,19.218273,958387,524502,1482889
19,307,10475022.99886322,34733178.94727325,26217829.98013306,3651183.059570313,4242310.01171875,2351438.399414063,14.663774,48.62228,36.701813,35.648079,41.419506,22.958109,714347,102423,816770
19,308,48797411.47018433,7197842.677886963,3584057.603126526,4916040.01171875,1374843.808105469,677665.7996826172,81.87114,12.07637,6.013247,70.538506,19.727144,9.7235851,596027,69693,665720
19,309,6605312.197891235,5752012.608764648,7317790.899719238,7955108.260253906,4138077.526855469,3211851.884521484,33.548748,29.21479,37.167465,51.981941,27.039896,20.987558,196887,153036,349923
19,310,10188759.70253372,14069402.8008728,9638736.717407227,4723931.85546875,575218.3837890625,418228.9084472656,30.034872,41.474403,28.41349,82.62233,10.060662,7.3148913,339231,57175,396406
19,311,29078217.00960541,16911902.30104828,7224215.301727295,5773633,984094.380859375,568669.51171875,54.61898,31.76642,13.569583,78.776833,13.42722,7.7590632,532383,73291,605674
19,312,19770554.79543304,33714382.26534271,24631775.10138702,29561799.96630859,13785984.1328125,7248608.635742188,25.307768,43.156895,31.530489,58.429111,27.248096,14.326927,781205,505943,1287148
19,313,2760330.70690918,21566538.78613281,14800969.98684692,24357189.61709595,25869536.31640625,16757763.05029297,7.0518417,55.096233,37.812172,36.359333,38.616898,25.015245,391434,669902,1061336
19,314,18781629.14408112,10469586.02339172,6660709.983154297,11434858.14453125,5073004.125,2447507.49609375,52.3018,29.154989,18.548292,60.333344,26.766516,12.913699,359101,189528,548629
19,315,0,0,0,74204784,22035952,6252061,,,,72.399994,21.5,6.1000004,0,1024928,1024928
19,316,23303384.91997528,27775473.56319427,21293283.9143486,7102016.15625,2427290.920898438,1747065.712890625,32.194466,38.372818,29.417439,62.97007,21.521589,15.490369,723832,112784,836616
19,317,7839954.203453064,48744507.01158142,41454361.22767639,3475720.372436523,5093689.48046875,3964566.80859375,7.9923687,49.692135,42.260265,27.720163,40.624069,31.618895,980930,125386,1106316
19,318,18718452.20053482,37657928.38174438,32881726.18639088,7030340.1953125,5763650.58984375,2954201.28515625,20.714388,41.673367,36.387882,44.643318,36.59972,18.759455,903645,157478,1061123
19,319,50691705.35150146,43199043.35113525,34440112.42671204,15414388.98046875,7888188.204284668,5152991.128417969,39.411991,33.586567,26.776638,54.169395,27.720747,18.108692,1286200,284559,1570759
19,320,57546194.80323792,19081578.12004089,11708411.79012299,26197846.0703125,5998483.011962891,2704950.803161621,65.128082,21.595634,13.251031,75.071487,17.189009,7.7511973,883585,348972,1232557
19,321,3434742.903735161,19792363.91865158,26355836.32866955,2068755.677734375,2818662.822265625,2311774.086425781,6.9271755,39.917156,53.154343,28.737507,39.154621,32.113327,495836,71988,567824
19,664,15002589.89839172,6982953.095428467,4604834.809806824,2954292.68359375,1484753.721679688,661972.1943359375,56.418953,26.260193,17.317007,54.929859,27.606377,12.308205,265914,53783,319697
19,702,250612.9014968872,1286121.595359802,2432342.903991699,20304,93248,36697.6015625,6.3145761,32.405804,61.28661,13.5,62,24.400002,39688,1504,41192
19,703,5202933.300865173,8941209.203399658,8680485.805076599,20489.099609375,53925.30078125,51285.6015625,21.766407,37.405441,36.314705,16.299999,42.900002,40.800003,239035,1257,240292
19,704,2551820.896156311,4941410.198860168,3824908.199424744,4937933.900756836,4968805.384765625,3487796.510742188,22.547766,43.662064,33.796703,36.614174,36.843082,25.861584,113174,134864,248038
20,322,2749519.300857544,9820163.009178162,7842417.802459717,11277768.50390625,4413075.666992188,3188575.049194336,13.470179,48.109989,38.420811,59.743435,23.378056,16.891323,204119,188770,392889
20,323,2354905.398033142,9265557.203445435,5502225.699317932,592678.203125,280005.6015625,223975.9936523438,13.74758,54.090916,32.121159,54.002571,25.513039,20.407835,171296,10975,182271
20,324,2403082.096805573,12737023.71455383,6472385.101303101,2817148.5,1109953.96875,728317.984375,11.118945,58.933598,29.947414,60.500568,23.83717,15.641225,216125,46564,262689
20,325,3566666.89250946,9448980.697868347,8077814.697944641,13092953.93066406,8749979.293457031,7761590.395263672,16.908684,44.795273,38.294914,44.226974,29.556747,26.218046,210937,296040,506977
20,326,1471337.004592896,14192730.49977875,10059222.29536438,901466.5,554893.1982421875,285439.80078125,5.7114902,55.093864,39.04826,51.781635,31.873928,16.396105,257610,17409,275019
20,327,2657731.092575073,12214119.40505219,6942116.903656006,18938899.6640625,3748067.00390625,3190876.376953125,12.182486,55.98698,31.821218,73.187874,14.484108,12.330889,218160,258771,476931
20,328,3651146.10811615,11660722.00190735,8825294.09941864,606360.1953125,435081.3046875,281858.5,15.120872,48.291763,36.54911,45.821823,32.87851,21.299667,241464,13233,254697
20,329,4223718.603591919,18532913.19293213,11004924.10595703,1952633.095703125,963562.40625,665417.1003417969,12.510347,54.893143,32.595787,54.524548,26.906132,18.580841,337618,35812,373430
20,330,2960004.39918375,13222272.80641937,7797722.301574707,696404.1123046875,298034.703125,188765.099609375,12.340911,55.126568,32.510422,58.852711,25.186741,15.95243,239853,11833,251686
20,331,1316491.802726746,8129091.696365356,8217156.196838379,720765.822265625,264102,250632.20703125,7.4532609,46.022495,46.521069,58.337986,21.376123,20.285892,176633,12355,188988
20,332,4737012.397865295,13716458.07805634,7090921.301071167,3222731.1875,1078877.483398438,628284.4105224609,18.543722,53.695065,27.75844,65.372452,21.884813,12.744623,255451,49298,304749
20,333,1213573.100413322,8071337.397438049,4655727.602798462,911196.59375,349432.99609375,235087.90234375,8.7043161,57.891418,33.393063,60.892582,23.351578,15.710232,139422,14964,154386
20,334,1413264.496856689,4874747.99672699,2872167.796920776,1288854.700195313,741398.9921875,415244.1953125,15.424442,53.203251,31.346989,52.688034,30.308191,16.975071,91625,24462,116087
20,335,880628.0052261353,6415573.910675049,5034962.60005188,496041.203125,305235.80078125,205222.998046875,7.1412306,52.025478,40.829758,49.283775,30.326458,20.389767,123316,10065,133381
20,336,472849.0986175537,4351804.189956665,2928604.998222351,575083.625,259786.796875,275329.59375,6.0984459,56.12624,37.770905,51.800003,23.4,24.799999,77536,11102,88638
20,337,796973.8017120361,10942059.80394745,5145924.807525635,391334.1940002441,589759.4140625,359886.29296875,4.7184458,64.781952,30.466206,29.18009,43.975796,26.835157,168906,13411,182317
20,338,7087724.60439682,14688287.79689026,10058792.29496002,2320089.375,1002423.30078125,669858.3955078125,22.230558,46.06963,31.549274,58.109737,25.107031,16.777498,318828,39926,358754
20,339,3464604.698150635,14391090.78330994,14767023.30899048,17224245.88964844,4188680.890625,2908140.870117188,10.619967,44.112652,45.264988,70.820755,17.222557,11.957374,326235,243209,569444
20,340,3082565.49697113,10807142.82395935,5704598.699951172,1375726.982421875,1070128.49609375,650881.1015625,15.722882,55.122734,29.096783,44.425583,34.55706,21.018539,196056,30967,227023
20,341,1351575.097442627,9082734.898117065,6309873.406005859,3228510.80859375,1156576.599609375,982733.2880859375,8.071804,54.24342,37.683483,60.18737,21.561428,18.320562,167444,53641,221085
20,342,559314.6005172729,5709010.690673828,4735287.190307617,382892.8125,252511.203125,189796,5.0830145,51.883118,43.033981,46.400002,30.6,23,110036,8252,118288
20,343,897821.9984436035,12285049.89674664,12530341.77567291,2131494.46875,1276592.913085938,1067689.202148438,3.4916368,47.776653,48.730595,47.629032,28.525942,23.85791,257135,44752,301887
20,606,446567.1000518799,4280331.704330444,4737528.29650116,466520,238694.5,200285.5,4.718338,45.225121,50.055771,51.520706,26.360519,22.118774,94645,9055,103700
20,607,1468120.497016907,4871798.604804993,3542611.093452454,4663754.442382813,1853989.510253906,1535079.118164063,14.855159,49.295235,35.845867,57.901752,23.017773,19.058414,98829,80546,179375
21,344,4723183.096710205,9978090.412380219,10270532.79997253,2753203.62890625,1065649.59375,911837.20703125,18.912931,39.955032,41.126053,58.186352,22.521496,19.270817,249733,47317,297050
21,345,1715366.399707794,18224354.39241791,17010289.69768524,1939317.502929688,1271040.8984375,1202545.1015625,4.6423736,49.321396,46.035717,42.644855,27.949707,26.44351,369502,45476,414978
21,346,17603116.39139938,15190138.118608,14947908.31276703,3359154.109375,1186238.015625,1015157.4921875,36.870262,31.816206,31.308847,60.45232,21.347887,18.269072,477434,55567,533001
21,347,2180572.993278503,20908924.300354,10523951.31425476,1537923.62109375,1128595.29296875,753289.708984375,6.4872904,62.204872,31.30917,44.997471,33.021103,22.040194,336130,34178,370308
21,348,8589230.100814819,9800841.098022461,8688417.911491394,2196446.7734375,788759.296875,566015.701171875,31.719038,36.193378,32.085327,61.798626,22.192316,15.925263,270791,35542,306333
21,349,742068.3983736038,5619913.895814896,3878065.49634552,155006,227494.09375,72944,7.2466202,54.880901,37.870995,34,49.899998,16,102402,4559,106961
21,350,13152315.19687653,16886716.8010788,12812955.99325562,11071737.203125,2351045.5,1448708.293945313,30.682323,39.394104,29.89065,73.951599,15.703368,9.6763763,428661,149716,578377
21,351,631165.1993331909,3420285.297904968,2930305.6040802,216299.40625,174226.203125,148874.40625,9.0387259,48.980873,41.96402,40.100002,32.299999,27.6,69829,5394,75223
21,352,4101227.296169281,9082030.815376282,12205159.50905609,1388689.580078125,582516.40625,620961.603515625,16.153051,35.77039,48.071114,53.58012,22.475361,23.9587,253898,25918,279816
21,353,660372.299861908,6023107.897082329,4553052.097000122,644204.42578125,744537.984375,227300.396484375,5.8770285,53.603062,40.520199,39.869068,46.078598,14.06736,112365,16158,128523
21,354,6701776.296215057,30281408.6240921,22603896.80244446,7818372.995605469,5681148.507324219,2720594.809204102,11.243422,50.802448,37.922058,48.200565,35.024498,16.77257,596062,162205,758267
21,355,8829346.600353241,7669168.204940796,6864474.591636658,1400250.296875,569162.2998046875,798905.400390625,37.792656,32.826691,29.382322,50.585251,20.56148,28.861147,233626,27681,261307
21,356,12195738.29775238,10598603.58230591,15049789.80838776,1736334.44921875,618952.59765625,566415.10546875,32.212643,27.994125,39.751057,59.451294,21.192652,19.393793,378601,29206,407807
21,357,888667.6981773376,4380678.614822388,3159946.410018921,2625409.609375,1379183.568359375,1172806.802734375,10.543354,51.973362,37.490318,50.709034,26.638536,22.652428,84287,51774,136061
21,358,2215032.401161194,19837645.4990387,15277105.78843307,1195811.6875,833862.09765625,765026.21484375,5.9335885,53.140724,40.924034,42.788551,29.837267,27.37418,373304,27947,401251
21,359,1056759.799381256,6632438.794387817,7836055.595916748,637900.08984375,612269.5,426430.390625,6.8065634,42.719372,50.471836,38.047245,36.51852,25.434235,155256,16766,172022
21,360,4709056.299594879,13345763.2919693,12481765.99598694,940884.375,359897.203125,306707.59375,15.420821,43.703583,40.874237,58.563698,22.401171,19.090477,305370,16066,321436
21,361,4411221.203596115,13151827.60473633,17282823.79851532,2529770.83203125,1360929.890625,1792880.017578125,12.659626,37.744019,49.599434,44.519409,23.949913,31.551458,348448,56824,405272
21,362,6304728.792388916,10757463.58708191,7706015.399154663,17165398.18945313,4208899.447265625,3317307.3984375,25.455036,43.432735,31.112663,69.521431,17.046429,13.435399,247681,246908,494589
21,363,1572698.706521988,15711057.70759773,10966345.4936676,3056853.8203125,1486579.706054688,946354.296875,5.5615039,55.558708,38.780075,55.686485,27.080914,17.239668,282783,54894,337677
21,364,435897.8990707397,7161433.900022507,4618985.705276489,360695.203125,495829,280875.80078125,3.5680203,58.619556,37.808475,31.712255,43.593197,24.69455,122168,11374,133542
21,365,6968072.304176331,22797403.49418259,24497545.09227371,2678599.25,833976.796875,840555.599609375,12.839025,42.005363,45.137962,61.538799,19.159988,19.311131,542726,43527,586253
21,366,1283760.399662018,15305859.82718277,8724476.295845032,751538.484375,731017.484375,539450.1953125,5.0714455,60.465206,34.465706,37.177269,36.162132,26.685638,253135,20215,273350
21,367,2024443.699554443,12271190.22328186,6788997.804367065,718676.00390625,711211.201171875,316696.6005859375,9.6013451,58.198673,32.198235,41.149498,40.722084,18.133215,210850,17465,228315
21,368,902076.4993057251,7816402.221206665,5711489.806854248,244535.703125,366974.296875,179590.00390625,6.2514396,54.168098,39.580936,30.910847,46.387852,22.701302,144299,7911,152210
21,369,8410863.396492004,10867653.30786133,11990450.998703,3920051.599609375,930462.09375,553472.3046875,26.888004,34.741917,38.331295,72.484818,17.204971,10.234136,312811,54081,366892
21,370,915480.3010587692,11412780.11741638,6827559.604385376,1755226.287109375,1086384.30859375,616159,4.7788792,59.575607,35.640396,50.764297,31.420185,17.820425,191568,34576,226144
21,371,1868627.201042175,9699501.393852234,6340214.59362793,3904523.71875,1924235.3359375,1190196.7109375,10.43442,54.162045,35.403778,55.631092,27.416227,16.95775,179083,70186,249269
21,372,742472.6003952026,6994889.498512268,6196206.187416077,357210.6015625,488534.6015625,333377.6953125,5.3282661,50.197994,44.466335,30.29776,41.436352,28.27631,139346,11790,151136
21,373,2948077.106155396,15590086.60056305,12711202.4960556,9123966.58203125,3820131.5234375,3715942.69921875,9.4339371,49.888756,40.676239,54.761761,22.92831,22.302971,312497,166612,479109
22,374,833367.7989044189,8602092.996505737,6040593.102409363,1807633.82421875,1035130.5234375,404754.0859375,5.3845563,55.579849,39.029484,55.710354,31.902195,12.474315,154770,32447,187217
22,375,4230044.102272034,17532537.50317383,9396391.492950439,7815164.51953125,3956129.3203125,1278634.888671875,13.575281,56.266346,30.155397,59.845963,30.294739,9.7913656,311599,130588,442187
22,376,204943.7011795044,2838480.092353821,1834549.002441406,800147.08984375,581980.0078125,256933.10546875,4.2013879,58.189423,37.608631,48.801361,35.495243,15.670475,48780,16396,65176
22,377,2268126.700180054,8857517.695129395,2720070.493232727,1527930.947265625,1322299.4921875,399226.19140625,16.381689,63.973984,19.645882,47.019047,40.691147,12.285395,138455,32496,170951
22,378,1772768.497650146,8222612.989440918,3012690.694412231,11759643.20214844,10058758.296875,1934369.291015625,13.628504,63.21294,23.160648,49.536812,42.371933,8.1484184,130078,237392,367470
22,379,3810310.905288696,19851324.47774506,7972317.387718201,1913167.60546875,2215211,691090.6025390625,12.044834,62.752335,25.201418,39.70216,45.970181,14.34155,316344,48188,364532
22,380,1161855.003540039,10129562.18089294,6311047.77936554,680454.791015625,642632.296875,330958.001953125,6.6002488,57.543869,35.851707,41.144928,38.857922,20.011972,176032,16538,192570
22,381,1314349.500740051,8884262.098220825,4103747.703933716,923030.40625,595803.91015625,260965.703125,9.1897774,62.117718,28.692921,51.861469,33.475891,14.662642,143023,17798,160821
22,382,1477344.29511261,10233705.50321198,4209867.103004456,874103.31640625,781700.30078125,258958.697265625,9.2739754,64.241714,26.427288,45.654617,40.828388,13.525473,159300,19146,178446
22,383,2006237.502685547,10245500.58786011,5727845.301712036,5340188.453125,3295141.87890625,1354574.423828125,11.158162,56.982761,31.85676,53.479431,32.999268,13.565414,179800,99855,279655
22,384,1622995.497718811,5482774.90549469,3698968.095588684,2303257.65625,1340296.609375,862491.091796875,15.02106,50.743881,34.234489,51.091537,29.730854,19.13203,108048,45081,153129
22,385,1648882.998184204,14565657.00299072,5932254.09173584,1276179.234375,1035145.107421875,391275.6953125,7.4429908,65.748787,26.777954,47.220425,38.301823,14.477751,221535,27026,248561
22,386,3121444.797973633,20272510.21807861,7813085.893447876,2879701.83203125,2034875.7890625,601291.298828125,9.979043,64.809814,24.977896,52.204449,36.889088,10.900462,312800,55162,367962
22,387,2353233.697067261,11380592.19776917,4291407.103614807,14013265.80078125,9752489.6015625,3485442.140625,13.055099,63.136421,23.807556,51.464489,35.816555,12.800478,180254,272290,452544
22,388,2929902.306190491,17132703.2805481,5806097.602363586,2573206.1015625,2604128.015625,798769.37890625,11.326008,66.229218,22.444403,43.030201,43.547291,13.357347,258688,59800,318488
22,389,1166713.504425049,9285902.48236084,5640712.193344116,1707851.1953125,671334,360553.599609375,7.2495494,57.699348,35.049412,62.339436,24.504818,13.160811,160936,27396,188332
22,636,166031.4999084473,2343220.897575378,2058462.199058533,95501.40234375,363098.609375,188400.599609375,3.4382882,48.52494,42.627972,14.765214,56.137695,29.128107,48289,6468,54757
22,637,41946.59971618652,1006065.495872498,1247259.801063538,217198.796875,155282.40625,118918.796875,1.8273405,43.827728,54.334995,44.200001,31.6,24.199999,22955,4914,27869
22,642,127597.8003921509,2630219.701622009,2119439.110038757,152227.40234375,273422,192250.60546875,2.3623972,48.696949,39.240154,24.636251,44.250202,31.113546,54012,6179,60191
22,643,594916.3006668091,6017772.195747375,4213306.000617981,417027.19921875,479200.11328125,187072.703125,5.4956613,55.590401,38.921276,38.496002,44.235218,17.268782,108252,10833,119085
