pc11_state_id,pc11_district_id,pc11_subdistrict_id,pc11_town_id,pc11_td_all_hosp,pc11_td_all_hosp_beds,pc11_td_all_hosp_doc_tot,pc11_td_all_hosp_doc_pos,pc11_td_all_hosp_pmed_tot,pc11_td_all_hosp_pmed_pos,pc11_td_alt_hospital,pc11_td_alt_hosp_beds,pc11_td_alt_hosp_doc_tot,pc11_td_alt_hosp_doc_pos,pc11_td_alt_hosp_pmed_tot,pc11_td_alt_hosp_pmed_pos,pc11_td_disp,pc11_td_disp_beds,pc11_td_disp_doc_tot,pc11_td_disp_doc_pos,pc11_td_disp_pmed_tot,pc11_td_disp_pmed_pos,pc11_td_fwc_beds,pc11_td_fwc_doc_tot,pc11_td_fwc_doc_pos,pc11_td_fwc_pmed_tot,pc11_td_fwc_pmed_pos,pc11_td_mcwc_beds,pc11_td_mcwc_doc_tot,pc11_td_mcwc_doc_pos,pc11_td_mcmw_pmed_tot,pc11_td_mcwc_pmed_pos,pc11_td_mh_beds,pc11_td_mh_doc_tot,pc11_td_mh_doc_pos,pc11_td_mh_pmed_tot,pc11_td_mh_pmed_pos,pc11_td_tbc,pc11_td_tbc_beds,pc11_td_tbc_doc_tot,pc11_td_tbc_doc_pos,pc11_td_tbc_pmed_tot,pc11_td_tbc_pmed_pos,pc11_td_nh,pc11_td_nh_beds,pc11_td_nh_doc_tot,pc11_td_nh_doc_pos,pc11_td_nh_pmed_tot,pc11_td_nh_pmed_pos,pc11_td_veth_beds,pc11_td_veth_doc_tot,pc11_td_veth_doc_pos,pc11_td_veth_pmed_tot,pc11_td_veth_pmed_pos,pc11_td_mh,pc11_td_mhc_beds,pc11_td_mhc_doc_tot,pc11_td_mhc_doc_pos,pc11_td_mhc_pmed_tot,pc11_td_mhc_pmed_pos,pc11_td_med_oth,pc11_td_med_oth_beds,pc11_td_med_oth_doc_tot,pc11_td_med_oth_doc_pos,pc11_td_med_oth_pmed_tot,pc11_td_med_oth_pmed_pos,pc11_td_med_oth_dist,pc11_td_in_out_pat,pc11_td_c_hosp_home,pc11_td_med_shop,pc11_td_medical_gov_status,pc11_td_medical_gov,pc11_td_medical_priv_status,pc11_td_medical_priv,pc11_td_medical_near_status,pc11_td_medical_near,pc11_td_medical_dist,pc11_pca_tot_p
10,207,01093,801299,1,175,19,19,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,2,2,8,8,0,1,1,2,2,1,25,2,2,2,2,4,40,5,5,5,5,,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,,4,,28,0,0,0,0,government,DARBHANGA,40,75736
10,207,01095,220625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,government,DARBHANGA,45,8060
10,207,01097,801300,1,50,8,7,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1,1,2,2,2,1,1,4,4,1,0,1,1,6,3,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,6,2,7,0,0,0,0,government,DARBHANGA,50,30590
10,207,01098,801301,,,,,,,0,0,0,0,0,0,1,6,1,1,6,5,20,1,1,6,2,0,1,1,1,1,4,1,1,0,0,2,,0,0,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,5,0,0,0,0,government,DARBHANGA,69,18257
10,208,01101,801302,,,,,,,0,0,0,0,0,0,1,6,6,6,6,6,10,3,2,3,3,15,3,2,8,4,10,3,2,5,3,1,10,3,2,5,2,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,0,0,0,0,government,DARBHANGA,81,20189
10,208,01102,801303,0,0,0,0,0,0,1,24,2,2,25,12,1,6,1,1,2,1,0,1,1,0,0,0,0,0,0,0,10,2,2,4,4,1,,3,2,3,3,1,20,1,1,1,1,,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,11,0,0,0,0,government,DARBHANGA,60,19932
10,208,01109,801304,1,100,23,12,69,22,0,0,2,2,25,10,0,0,0,0,0,0,20,3,2,5,5,20,2,2,3,3,,1,1,2,2,1,,2,1,3,2,1,4,1,1,5,5,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,1,,21,0,0,0,0,0,SAHARSA,42,65437
10,209,01113,801305,0,0,0,0,0,0,0,0,0,0,0,0,1,40,4,4,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,,,19,0,0,0,0,0,KISHANGANJ,99,39281
10,209,01113,801306,,,,,,,0,0,0,0,0,0,1,30,3,3,8,8,0,1,1,2,2,0,0,0,0,0,20,4,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,60,0,0,0,0,0,KATIHAR,105,50475
10,209,01116,801307,1,100,17,7,69,21,0,0,0,0,0,0,1,,11,11,24,24,1,1,1,3,3,0,1,1,3,3,24,1,1,16,12,1,,1,1,32,32,0,0,0,0,0,0,,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,4,0,0,0,0,0,KATIHAR,75,79021
10,210,01123,801308,,,,,,,0,0,0,0,0,0,1,6,5,5,10,6,20,4,4,5,5,0,1,1,3,3,25,5,5,8,6,1,,3,3,5,5,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,,,,,,0,4,,8,0,0,0,0,0,KISHANGANJ,48,18348
10,210,01125,801309,,,,,,,0,0,0,0,0,0,1,20,4,4,8,7,0,1,1,2,2,10,3,3,5,5,10,3,3,5,5,1,0,1,1,2,2,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,,15,0,0,0,0,0,KISHANGANJ,27,36993
10,210,01127,801310,1,107,21,8,81,35,1,300,20,20,300,300,0,0,0,0,0,0,,,,,,20,2,2,50,30,,1,1,2,2,1,,2,1,7,7,15,120,1,1,3,3,,1,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,38,0,0,1,1,,,,105782
10,211,01128,801311,,,,,,,0,0,0,0,0,0,1,30,6,6,54,54,10,4,4,10,8,10,4,4,10,8,,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,12,0,0,0,0,0,KATIHAR,70,30336
10,211,01134,801312,1,500,30,30,239,150,0,0,0,0,0,0,1,,2,2,4,4,40,10,6,10,10,0,3,1,7,7,20,5,3,2,2,1,0,1,1,0,0,1,5,1,1,1,1,10,2,2,8,7,1,0,1,1,1,1,0,0,0,0,0,0,0,1,,400,0,0,0,0,0,KATIHAR,36,282248
10,211,01135,801313,,,,,,,0,0,0,0,0,0,1,6,3,3,37,37,,2,2,,,0,7,7,10,10,10,5,3,2,2,1,,1,1,2,2,0,0,0,0,0,0,,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,0,0,0,0,0,KATIHAR,39,30421
10,212,01147,225104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,5,0,0,0,0,0,KATIHAR,40,6355
10,212,01151,801314,3,662,287,286,715,715,0,0,0,0,0,0,2,6,4,3,25,25,0,1,1,0,0,60,16,16,39,39,60,16,16,39,39,1,35,11,11,85,55,0,0,0,0,0,0,0,2,2,12,8,2,1,4,4,5,5,0,0,0,0,0,0,0,18,28,91,0,0,1,2,,,,240838
10,212,01156,801315,,,,,,,0,0,0,0,0,0,1,20,6,6,,,0,1,2,0,0,6,2,2,4,4,0,1,1,2,2,2,2,2,2,2,2,2,10,4,4,4,4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,0,0,0,0,0,KATIHAR,26,26629
10,213,01159,225836,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,3,3,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,,0,0,0,0,0,KATIHAR,120,5298
10,213,01161,801316,1,300,9,9,,,0,0,0,0,0,0,1,15,4,3,6,6,15,4,3,6,6,0,0,0,0,0,15,4,3,6,6,1,,1,1,,,0,0,0,0,0,0,,1,1,,,1,0,1,1,1,0,0,0,0,0,0,0,,4,,12,1,1,0,0,,,,54472
10,213,01164,801317,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,3,12,8,6,5,3,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,0,0,0,0,3,0,0,0,0,0,0,,,,4,0,0,0,0,0,SAHARSA,42,28691
10,214,01174,801318,1,208,14,8,107,85,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,1,1,2,2,1,,2,0,30,17,0,0,0,0,0,0,,2,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,,5,,60,0,0,1,1,,,,156540
10,215,01184,227112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,100,0,0,0,0,government,DARBHANGA,3,7566
10,215,01184,801319,1,1030,150,150,220,200,1,200,20,20,40,40,0,0,0,0,0,0,20,1,1,30,19,0,0,0,0,0,0,0,0,0,0,1,20,6,3,75,38,0,0,0,0,0,0,,5,3,12,7,0,0,0,0,0,0,0,0,0,0,0,0,,37,1,232,1,2,0,0,,,,296039
10,215,01188,801320,2,81,2,2,5,5,0,0,0,0,0,0,1,6,2,0,4,3,15,2,2,3,3,0,1,1,1,1,0,0,0,0,0,1,0,4,3,5,4,0,0,0,0,0,0,,3,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,,1,,100,0,0,0,0,government,DARBHANGA,32,75317
10,215,01189,227464,,,,,,,0,0,0,0,0,0,1,10,2,2,3,2,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,,,2,0,0,0,0,government,DARBHANGA,13,4406
10,216,01199,801321,,,,,,,0,0,0,0,0,0,1,6,4,4,54,54,5,3,3,11,9,15,3,3,15,6,15,4,3,13,10,1,0,3,2,5,3,0,0,0,0,0,0,0,4,4,6,6,1,0,1,1,1,1,0,0,0,0,0,0,,2,6,38,0,0,0,0,government,MUZAFFARPUR,55,23224
10,216,01200,801322,,,,,,,0,0,0,0,0,0,1,6,4,4,8,5,10,3,2,8,6,10,4,3,4,4,0,3,2,4,4,1,0,3,3,5,5,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,35,0,0,0,0,government,MUZAFFARPUR,31,28572
10,216,01204,228693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,3,0,0,0,0,government,MUZAFFARPUR,15,13884
10,216,01204,801323,,,,,,,0,0,0,0,0,0,1,20,9,9,88,88,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,4,3,5,5,0,0,0,0,0,0,0,15,14,18,12,1,0,1,1,1,1,0,0,0,0,0,0,,2,1,30,0,0,0,0,government,MUZAFFARPUR,23,25051
10,216,01212,229455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,10,0,0,0,0,government,MUZAFFARPUR,10,6301
10,216,01212,229456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,20,0,0,0,0,government,MUZAFFARPUR,8,6820
10,216,01212,229457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,10,0,0,0,0,government,MUZAFFARPUR,2,4919
10,216,01212,229458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,18,0,0,0,0,government,MUZAFFARPUR,5,10204
10,216,01212,801324,4,1121,118,115,236,199,0,0,0,0,0,0,2,242,1,1,3,3,2,1,1,4,4,21,2,2,4,4,21,3,2,0,0,1,,2,2,40,40,46,100,46,46,46,46,0,1,1,1,1,1,0,1,1,5,5,0,0,0,0,0,0,0,48,1,175,1,2,0,0,,,,354462
10,217,01215,801325,,,,,,,0,0,0,0,0,0,1,20,5,5,10,6,10,3,2,5,5,10,3,2,2,2,,1,1,2,2,1,0,1,1,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,27,0,0,0,0,0,SIWAN,64,20193
10,217,01221,230711,,,,,,,0,0,0,0,0,0,1,30,4,4,10,10,0,1,1,2,2,10,2,2,4,4,5,2,2,4,4,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,0,0,0,0,0,SIWAN,29,7156
10,217,01222,801326,,,,,,,0,0,0,0,0,0,1,8,4,4,0,0,6,1,1,0,0,125,28,14,4,4,0,0,0,0,0,0,0,0,0,0,0,4,20,6,2,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,22,0,0,0,0,0,SIWAN,26,26240
10,217,01224,801327,4,80,25,20,40,35,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,40,5,5,0,0,1,5,1,1,3,3,5,75,16,16,70,70,0,10,8,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,100,0,0,0,0,0,SIWAN,38,67339
10,217,01226,801328,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,20,0,0,0,0,0,SIWAN,40,41877
10,218,01230,801329,1,80,12,1,35,35,0,0,0,0,0,0,1,6,7,2,,,,,,,,0,19,19,15,15,20,4,4,0,0,1,0,1,1,1,1,25,100,25,25,50,50,,1,1,2,2,0,0,0,0,0,0,,,,,,,,6,,50,0,0,1,3,,,,135066
10,218,01236,801330,,,,,,,0,0,0,0,0,0,1,8,8,8,30,30,0,1,1,0,0,0,1,1,2,2,0,1,1,2,2,1,0,1,1,2,2,1,4,2,2,8,8,,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,,1,,20,0,0,0,0,0,SIWAN,18,24282
10,218,01240,801331,1,32,7,7,25,20,0,0,0,0,0,0,1,,2,2,4,4,,,,,,0,1,1,2,2,,1,1,2,2,1,,1,1,,,1,10,1,1,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,,15,0,0,0,0,0,SIWAN,31,23565
10,219,01257,801332,,,,,,,0,0,0,0,0,0,2,6,5,4,3,3,0,1,1,0,0,2,1,1,2,2,2,1,1,2,2,1,,1,1,2,2,1,2,2,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,10,0,0,0,0,0,SIWAN,58,39039
10,219,01258,233708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,5,0,0,0,0,0,SIWAN,35,11362
10,219,01258,801333,2,294,256,105,2078,1232,0,0,0,0,0,0,1,0,2,2,4,4,0,1,1,2,2,0,1,1,2,2,0,1,1,2,2,1,0,1,1,26,26,55,654,55,55,100,100,0,5,5,15,15,0,0,0,0,0,0,0,0,0,0,0,0,,13,2,75,1,1,0,0,,,,202352
10,219,01260,801334,,,,,,,0,0,0,0,0,0,1,6,4,2,50,50,,,,,,0,1,1,2,2,,1,1,2,2,1,,1,1,2,2,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,9,,32,0,0,0,0,0,SIWAN,70,29932
10,219,01266,801335,,,,,,,0,0,0,0,0,0,2,6,7,6,33,20,1,1,1,,,1,1,1,2,2,,1,1,0,0,1,0,1,1,,,0,0,0,0,0,0,,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,17,0,0,0,0,government,PATNA,50,32741
10,219,01267,801336,2,135,32,27,56,52,2,30,10,10,25,25,2,5,2,2,5,5,5,2,2,4,4,0,2,2,2,2,10,4,4,12,12,2,10,4,4,10,10,1,5,3,3,10,10,,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,28,0,0,0,0,government,PATNA,24,37776
10,220,01270,801337,1,33,8,8,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1,1,2,2,0,1,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,30,0,0,0,,government,PATNA,41,37098
10,220,01278,801338,1,120,12,11,48,48,0,0,0,0,0,0,1,0,2,2,4,4,0,1,1,2,2,0,1,1,2,2,0,1,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,,1,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,,15,,250,0,0,0,0,government,PATNA,20,147688
10,220,01283,801339,,,,,,,0,0,0,0,0,0,1,6,3,3,20,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,5,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,60,5,3,12,0,0,0,0,government,PATNA,45,48293
10,221,01284,236297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,0,0,0,0,government,DARBHANGA,40,5323
10,221,01285,236373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,4,0,0,0,0,government,DARBHANGA,40,7627
10,221,01288,236603,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,,0,0,0,0,government,DARBHANGA,40,5291
10,221,01288,236604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2,2,0,0,0,0,government,DARBHANGA,42,6614
10,221,01288,801340,5,312,19,12,60,55,2,130,19,16,0,0,6,0,6,6,6,6,0,1,1,2,2,0,6,6,6,6,20,1,1,2,2,2,,4,3,28,25,0,0,0,0,0,0,,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,,20,25,215,0,0,0,0,government,DARBHANGA,47,67925
10,221,01297,801341,,,,,,,,,0,,,,1,30,5,3,14,14,,,,,,0,1,1,2,2,,1,1,0,0,1,0,1,1,2,2,11,60,8,8,8,8,,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,52,0,0,0,0,government,DARBANGA,73,23862
10,221,01300,801342,,,,,,,0,0,0,0,0,0,2,30,8,4,35,29,0,1,1,2,2,0,10,10,10,10,0,1,1,2,2,1,,2,1,24,9,0,0,0,0,0,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,,5,0,0,0,0,government,DARBANGA,59,31155
10,222,01309,237758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,6,0,0,0,0,government,DARBANGA,85,5359
10,222,01311,801343,2,100,12,8,3,2,0,0,0,0,0,,2,3,4,3,,,3,5,3,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,5,20,8,7,,,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,0,10,4,45,0,0,0,0,government,MUNGER,91,71660
10,222,01311,801344,,,,,,,0,0,0,0,0,0,2,35,9,6,10,8,8,5,4,,,7,1,1,2,2,7,1,1,0,0,1,0,1,1,1,1,6,20,6,6,,,,1,1,,,0,0,0,0,0,0,4,,,,,,0,6,5,10,0,0,0,0,government,MUNGER,96,56234
10,222,01312,238047,1,100,15,15,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,0,0,0,0,government,MUNGER,91,12439
10,222,01312,238048,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,government,MUNGER,90,7202
10,222,01312,801345,,,,,,,0,0,0,0,0,0,3,10,5,5,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,10,10,,,1,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,,4,,5,0,0,0,0,government,MUNGER,85,67952
10,222,01314,238158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,0,0,0,0,government,MUNGER,98,9376
10,222,01314,801346,1,108,21,21,66,66,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,1,1,2,2,,1,1,2,2,0,0,0,0,0,0,1,10,1,1,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,20,,87,0,0,0,0,government,MUNGER,98,252008
10,222,01316,801347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,0,0,0,0,government,MUNGER,131,40043
10,222,01319,801348,,,,,,,0,0,0,0,0,0,1,6,3,1,5,5,,,,,,,1,1,2,2,,1,1,2,2,1,,1,1,2,2,8,40,8,8,8,8,,1,1,,,0,0,0,0,0,0,,0,0,0,0,0,,8,,8,0,0,0,0,government,MUNGER,122,47550
10,223,01323,801349,1,42,17,8,55,43,0,0,0,0,0,0,1,16,6,2,15,14,0,1,1,0,0,5,2,2,2,2,26,1,1,1,1,1,0,1,1,0,0,15,140,20,20,20,20,1,5,5,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,137,0,0,0,0,government,BHAGALPUR,83,49406
10,223,01327,801350,,,,,,,0,0,0,0,0,0,1,30,8,8,,,0,1,1,0,0,0,0,0,0,0,0,1,1,2,2,1,0,1,1,2,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,0,0,0,0,government,BHAGALPUR,67,37753
10,224,01332,801351,,,,,,,0,0,0,0,0,0,1,30,4,4,22,19,0,1,1,2,2,0,1,1,2,2,30,2,2,6,5,1,0,1,1,2,2,0,0,0,0,0,0,0,2,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,government,BHAGALPUR,26,49069
10,224,01336,239325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,,,0,0,0,0,government,BHAGALPUR,32,1797
10,224,01336,801352,,,,,,,0,0,0,0,0,0,1,8,3,3,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,30,0,0,0,0,government,BHAGALPUR,31,33700
10,224,01338,239423,0,0,0,0,0,0,1,5,2,2,2,2,1,6,1,1,2,2,3,2,2,2,2,,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,government,BHAGALPUR,12,12575
10,224,01339,239576,1,60,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,10,0,0,3,1,1,2,2,1,10,10,0,0,1,1,10,10,0,0,1,20,4,4,6,6,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,government,BHAGALPUR,8,5595
10,224,01340,801353,,,,,,,0,0,0,0,0,0,1,30,21,9,110,110,5,2,2,3,3,2,1,1,1,1,5,1,1,1,1,1,0,1,1,2,2,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,0,0,0,0,government,BHAGALPUR,25,52892
10,224,01343,240182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,government,BHAGALPUR,6,12063
10,224,01343,240183,1,35,5,1,10,6,0,0,0,0,0,0,1,,5,1,10,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,0,0,0,0,government,BHAGALPUR,10,30829
10,224,01343,240184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,government,BHAGALPUR,15,3866
