ec13_state_id,ec13_district_id,ec13_subdistrict_id,ec13_village_id,ec13_town_id,rural,num_hosp_priv,emp_hosp_priv,num_hosp_gov,emp_hosp_gov,pc11_village_id,pc11_state_id,pc11_district_id,pc11_subdistrict_id,pc11_town_id
09,25,002,7306,7306,0,1,6,1,7,,09,156,00815,800934
09,25,002,7309,7309,0,1,6,,,,09,156,00815,800937
09,25,002,7311,7311,0,1,7,,,,09,156,00815,800939
09,25,003,0047,0047,1,,,1,7,142142,09,156,00816,
09,25,003,0119,0119,1,2,13,,,142214,09,156,00816,
09,25,003,0135,0135,1,,,1,5,142230,09,156,00816,
09,25,003,0164,0164,1,1,5,,,142259,09,156,00816,
09,25,003,0179,0179,1,1,30,,,142274,09,156,00816,
09,25,003,0189,0189,1,1,5,,,142284,09,156,00816,
09,25,003,0195,0195,1,2,11,,,142290,09,156,00816,
09,25,003,0200,0200,1,1,7,,,142295,09,156,00816,
09,25,003,0269,0269,1,1,7,,,142364,09,156,00816,
09,25,003,7312,7312,0,17,107,3,127,,09,156,00816,800940
09,25,003,7313,7313,0,4,67,1,7,,09,156,00816,800941
09,25,003,8115,8115,0,1,7,1,5,,09,156,00816,142395
09,25,004,0035,0035,1,1,6,,,142431,09,156,00817,
09,25,004,0056,0056,1,2,10,,,142452,09,156,00817,
09,25,004,0057,0057,1,1,5,,,142453,09,156,00817,
09,25,004,0202,0202,1,,,1,5,142598,09,156,00817,
09,25,004,0234,0234,1,,,1,6,142630,09,156,00817,
09,25,004,0240,0240,1,,,1,6,142636,09,156,00817,
09,25,004,7315,7315,0,1,10,,,,09,156,00817,800943
09,25,005,0004,0004,1,1,7,,,142670,09,156,00818,
09,25,005,0007,0007,1,,,1,5,142673,09,156,00818,
09,25,005,0085,0085,1,1,6,,,142751,09,156,00818,
09,25,005,0142,0142,1,,,1,6,142808,09,156,00818,
09,25,005,0146,0146,1,,,1,5,142812,09,156,00818,
09,25,005,0193,0193,1,,,1,7,142859,09,156,00818,
09,25,005,0204,0204,1,1,6,1,6,142870,09,156,00818,
09,26,001,0018,0018,1,,,,,142997,09,157,00819,
09,26,001,0024,0024,1,,,,,143003,09,157,00819,
09,26,001,0043,0043,1,,,1,5,143022,09,157,00819,
09,26,001,0073,0073,1,,,,,143052,09,157,00819,
09,26,001,0099,0099,1,,,1,6,143078,09,157,00819,
09,26,001,0109,0109,1,1,7,,,143088,09,157,00819,
09,26,001,0126,0126,1,1,7,,,143105,09,157,00819,
09,26,001,0134,0134,1,1,7,,,143113,09,157,00819,
09,26,001,0405,0405,1,,,1,6,,,,,
09,26,001,7318,7318,0,1,5,,,,09,157,00819,800946
09,26,002,0026,0026,1,1,5,,,143192,09,157,00820,
09,26,002,0041,0041,1,2,19,,,143207,09,157,00820,
09,26,002,0050,0050,1,,,,,143216,09,157,00820,
09,26,002,0060,0060,1,,,,,143226,09,157,00820,
09,26,002,0085,0085,1,1,6,,,143251,09,157,00820,
09,26,002,0099,0099,1,,,1,7,143265,09,157,00820,
09,26,002,0100,0100,1,,,,,143266,09,157,00820,
09,26,002,0107,0107,1,1,5,,,143273,09,157,00820,
09,26,002,0108,0108,1,,,,,143274,09,157,00820,
09,26,002,0140,0140,1,1,5,,,143306,09,157,00820,
09,26,002,0150,0150,1,1,28,,,143316,09,157,00820,
09,26,002,0151,0151,1,,,,,143317,09,157,00820,
09,26,002,0158,0158,1,1,11,,,143324,09,157,00820,
09,26,002,0184,0184,1,1,18,,,143350,09,157,00820,
09,26,002,0185,0185,1,,,,,143351,09,157,00820,
09,26,002,7320,7320,0,,,1,6,,09,157,00820,800948
09,26,002,7321,7321,0,5,29,1,5,,09,157,00820,800949
09,26,002,7327,7327,0,,,,,,09,157,00822,800955
09,26,003,0010,0010,1,1,6,1,5,143362,09,157,00821,
09,26,003,0014,0014,1,1,6,,,143366,09,157,00821,
09,26,003,0015,0015,1,1,5,,,143367,09,157,00821,
09,26,003,0018,0018,1,1,10,,,143370,09,157,00821,
09,26,003,0020,0020,1,1,7,,,143372,09,157,00821,
09,26,003,0025,0025,1,1,7,,,143377,09,157,00821,
09,26,003,0028,0028,1,1,5,,,143380,09,157,00821,
09,26,003,0029,0029,1,3,20,,,143381,09,157,00821,
09,26,003,0030,0030,1,,,1,5,143382,09,157,00821,
09,26,003,0032,0032,1,,,,,143384,09,157,00821,
09,26,003,0034,0034,1,1,7,,,143386,09,157,00821,
09,26,003,0041,0041,1,,,,,143393,09,157,00821,
09,26,003,0043,0043,1,,,1,7,143395,09,157,00821,
09,26,003,0050,0050,1,,,,,143402,09,157,00821,
09,26,003,0073,0073,1,1,8,,,143425,09,157,00821,
09,26,003,0080,0080,1,1,7,,,143432,09,157,00821,
09,26,003,0091,0091,1,1,100,,,143443,09,157,00821,
09,26,003,0094,0094,1,1,5,,,143446,09,157,00821,
09,26,003,0095,0095,1,1,7,,,143447,09,157,00821,
09,26,003,0101,0101,1,,,,,143453,09,157,00821,
09,26,003,0144,0144,1,,,1,7,143496,09,157,00821,
09,26,003,0155,0155,1,1,20,,,143507,09,157,00821,
09,26,003,0160,0160,1,1,5,,,143512,09,157,00821,
09,26,003,0163,0163,1,1,7,,,143515,09,157,00821,
09,26,003,0166,0166,1,,,,,143518,09,157,00821,
09,26,003,0190,0190,1,1,7,,,143542,09,157,00821,
09,26,003,0194,0194,1,,,,,143546,09,157,00821,
09,26,003,0196,0196,1,,,,,143548,09,157,00821,
09,26,003,0198,0198,1,1,7,,,143550,09,157,00821,
09,26,003,3732,3732,1,2,38,,,,,,,
09,26,003,7322,7322,0,1,6,2,14,,09,157,00821,800950
09,26,003,7323,7323,0,239,3663,22,6091,,09,157,00821,800951
09,26,003,7324,7324,0,2,20,4,102,,09,157,00821,800952
09,26,003,7327,7327,0,,,,,,09,157,00822,800955
09,26,003,8117,8117,0,,,,,,09,157,00821,143558
09,26,003,8118,8118,0,1,8,,,,09,157,00821,143559
09,26,004,0029,0029,1,,,,,143588,09,157,00822,
09,26,004,0035,0035,1,,,,,143594,09,157,00822,
09,26,004,0124,0124,1,1,6,1,5,143683,09,157,00822,
09,26,004,0125,0125,1,,,,,143684,09,157,00822,
09,26,004,0131,0131,1,1,6,1,116,143690,09,157,00822,
09,26,004,0139,0139,1,,,,,143698,09,157,00822,
09,26,004,0142,0142,1,,,1,5,143701,09,157,00822,
09,26,004,0145,0145,1,,,2,11,143704,09,157,00822,
09,26,004,0148,0148,1,,,2,13,143707,09,157,00822,
09,26,004,0153,0153,1,,,,,143712,09,157,00822,
09,26,004,0154,0154,1,2,23,,,143713,09,157,00822,
09,26,004,0162,0162,1,,,1,5,143721,09,157,00822,
09,26,004,0168,0168,1,,,1,5,143727,09,157,00822,
09,26,004,0172,0172,1,,,2,13,143731,09,157,00822,
09,26,004,0175,0175,1,,,,,143734,09,157,00822,
09,26,004,0185,0185,1,,,1,6,143744,09,157,00822,
09,26,004,0187,0187,1,,,1,5,143746,09,157,00822,
09,26,004,0188,0188,1,,,1,5,143747,09,157,00822,
09,26,004,0190,0190,1,,,1,7,143749,09,157,00822,
09,26,004,0200,0200,1,,,1,7,143759,09,157,00822,
09,26,004,0202,0202,1,,,,,143761,09,157,00822,
09,26,004,0216,0216,1,1,6,,,143775,09,157,00822,
09,26,004,0224,0224,1,,,1,6,143783,09,157,00822,
09,26,004,7325,7325,0,1,7,1,5,,09,157,00822,800953
09,26,004,7327,7327,0,,,1,7,,09,157,00822,800955
09,27,000,0147,0147,1,3,21,,,,,,,
09,27,001,0111,0111,1,,,1,54,143899,09,158,00823,
09,27,001,7328,7328,0,1,7,,,,09,158,00823,800956
09,27,001,7329,7329,0,,,1,7,,09,158,00823,800957
09,27,002,0030,0030,1,,,1,5,144021,09,158,00824,
09,27,002,0036,0036,1,,,1,13,144027,09,158,00824,
09,27,002,0046,0046,1,,,,,144037,09,158,00824,
09,27,002,0049,0049,1,1,5,,,144040,09,158,00824,
09,27,002,0067,0067,1,,,,,144058,09,158,00824,
09,27,002,0099,0099,1,1,6,,,144090,09,158,00824,
09,27,002,0121,0121,1,1,25,,,144112,09,158,00824,
09,27,002,0163,0163,1,,,1,6,144154,09,158,00824,
09,27,003,0027,0027,1,,,1,48,144217,09,158,00825,
09,27,003,0050,0050,1,1,6,,,144240,09,158,00825,
09,27,003,0069,0069,1,1,16,,,144259,09,158,00825,
09,27,003,0117,0117,1,1,5,,,144307,09,158,00825,
09,27,003,0169,0169,1,2,10,,,144359,09,158,00825,
09,27,003,0173,0173,1,,,1,7,144363,09,158,00825,
09,27,003,0174,0174,1,,,,,144364,09,158,00825,
09,27,003,0178,0178,1,,,2,10,144368,09,158,00825,
09,27,003,0319,0319,1,1,6,,,144509,09,158,00825,
09,27,003,7331,7331,0,23,169,1,5,,09,158,00825,800959
09,27,004,0029,0029,1,1,39,,,144564,09,158,00826,
09,27,004,0043,0043,1,1,5,,,144578,09,158,00826,
09,27,004,0056,0056,1,,,1,5,144591,09,158,00826,
09,27,004,0067,0067,1,,,1,7,144602,09,158,00826,
09,27,004,0126,0126,1,1,5,,,144661,09,158,00826,
09,27,004,0135,0135,1,1,7,,,144670,09,158,00826,
09,27,004,0178,0178,1,,,1,5,144713,09,158,00826,
09,27,004,0179,0179,1,,,1,6,144714,09,158,00826,
09,27,004,0243,0243,1,,,1,6,144778,09,158,00826,
09,27,004,0267,0267,1,,,2,15,144802,09,158,00826,
09,27,004,0304,0304,1,1,7,,,144839,09,158,00826,
09,27,004,0321,0321,1,,,,,144856,09,158,00826,
09,27,004,0322,0322,1,,,1,7,144857,09,158,00826,
09,27,004,0330,0330,1,,,1,6,144865,09,158,00826,
09,27,004,0340,0340,1,1,15,,,144875,09,158,00826,
09,27,004,7332,7332,0,,,1,54,,09,158,00826,800960
09,27,005,0005,0005,1,,,1,5,144886,09,158,00827,
09,27,005,0053,0053,1,1,5,,,144934,09,158,00827,
09,27,005,0107,0107,1,,,1,5,144988,09,158,00827,
09,27,005,0144,0144,1,,,1,6,145025,09,158,00827,
09,27,006,0174,0174,1,4,98,,,145250,09,158,00828,
09,27,007,0020,0020,1,,,1,7,145318,09,158,00829,
09,27,007,0022,0022,1,2,12,,,145320,09,158,00829,
09,27,007,0046,0046,1,,,1,5,145344,09,158,00829,
09,27,007,0053,0053,1,,,,,145351,09,158,00829,
09,27,007,0054,0054,1,,,1,6,145352,09,158,00829,
09,27,007,0074,0074,1,,,1,6,145372,09,158,00829,
09,27,007,0127,0127,1,1,5,,,145425,09,158,00829,
09,27,007,0136,0136,1,,,,,145434,09,158,00829,
09,27,007,0159,0159,1,,,,,145457,09,158,00829,
09,27,007,0160,0160,1,,,,,145458,09,158,00829,
09,27,007,0174,0174,1,,,,,145472,09,158,00829,
09,27,007,0202,0202,1,,,,,145500,09,158,00829,
09,27,007,0224,0224,1,1,6,,,145522,09,158,00829,
09,28,001,0173,0173,1,,,,,145734,09,159,00830,
09,28,001,0259,0259,1,,,,,145820,09,159,00830,
09,28,001,0274,0274,1,,,1,7,145835,09,159,00830,
09,28,001,0335,0335,1,,,1,7,145896,09,159,00830,
09,28,001,0377,0377,1,,,2,11,145938,09,159,00830,
09,28,001,0394,0394,1,,,1,6,145955,09,159,00830,
09,28,001,7338,7338,0,4,24,,,,09,159,00830,800966
09,28,002,0027,0027,1,1,6,,,146029,09,159,00831,
09,28,002,0077,0077,1,,,1,12,146079,09,159,00831,
09,28,002,0134,0134,1,,,,,146136,09,159,00831,
09,28,003,0065,0065,1,1,6,,,146239,09,159,00832,
09,28,003,0074,0074,1,2,18,,,146248,09,159,00832,
09,28,003,0104,0104,1,,,1,8,146278,09,159,00832,
09,28,003,0179,0179,1,,,,,146353,09,159,00832,
09,28,003,0238,0238,1,1,6,,,146412,09,159,00832,
09,28,003,0253,0253,1,1,96,,,146427,09,159,00832,
09,28,003,0260,0260,1,,,1,6,146434,09,159,00832,
09,28,003,0380,0380,1,,,1,6,146554,09,159,00832,
09,28,003,0388,0388,1,,,1,7,146562,09,159,00832,
09,28,003,7340,7340,0,31,404,5,171,,09,159,00832,800968
09,28,003,7341,7341,0,,,1,7,,09,159,00832,800969
09,28,003,7342,7342,0,1,5,1,11,,09,159,00832,800970
09,28,003,7343,7343,0,,,,,,09,159,00832,800971
09,28,003,8119,8119,0,,,1,34,,09,159,00832,146567
09,29,001,0037,0037,1,1,7,,,146605,09,160,00833,
09,29,001,0039,0039,1,,,1,7,146607,09,160,00833,
09,29,001,0219,0219,1,,,1,37,146787,09,160,00833,
09,29,001,0289,0289,1,,,,,146857,09,160,00833,
09,29,001,0329,0329,1,1,10,,,146897,09,160,00833,
09,29,001,7345,7345,0,2,13,1,19,,09,160,00833,800973
09,29,001,7346,7346,0,1,5,,,,09,160,00833,800974
09,29,001,7347,7347,0,1,5,,,,09,160,00833,800975
09,29,002,0035,0035,1,,,,,146932,09,160,00834,
09,29,002,0060,0060,1,,,1,5,146957,09,160,00834,
09,29,002,0067,0067,1,,,1,5,146964,09,160,00834,
09,29,002,0106,0106,1,,,1,5,147003,09,160,00834,
09,29,002,0138,0138,1,,,1,5,147035,09,160,00834,
09,29,002,0210,0210,1,,,,,147107,09,160,00834,
09,29,002,7350,7350,0,3,21,1,7,,09,160,00834,800978
09,29,003,0014,0014,1,1,7,,,147169,09,160,00835,
09,29,003,0024,0024,1,,,,,147179,09,160,00835,
09,29,003,0059,0059,1,,,1,8,147214,09,160,00835,
09,29,003,0144,0144,1,,,1,7,147299,09,160,00835,
09,29,003,7351,7351,0,3,17,,,,09,160,00835,800979
09,30,001,7352,7352,0,1,74,,,,09,161,00836,800980
09,30,002,0006,0006,1,1,5,,,147425,09,161,00837,
09,30,002,0033,0033,1,1,1200,,,147452,09,161,00837,
09,30,002,0052,0052,1,,,1,7,147471,09,161,00837,
09,30,003,0015,0015,1,1,6,1,22,147494,09,161,00838,
09,30,003,0065,0065,1,3,24,,,147544,09,161,00838,
09,30,003,0123,0123,1,,,1,7,147602,09,161,00838,
09,30,003,0135,0135,1,,,1,5,147614,09,161,00838,
09,30,003,0159,0159,1,1,7,,,147638,09,161,00838,
09,30,003,0165,0165,1,,,2,21,147644,09,161,00838,
09,30,003,0191,0191,1,1,7,,,147670,09,161,00838,
09,30,003,7353,7353,0,29,183,3,23,,09,161,00838,800981
09,30,003,7354,7354,0,,,,,,09,161,00838,800982
09,30,004,0002,0002,1,,,1,7,147676,09,161,00839,
09,30,004,0003,0003,1,1,6,,,147677,09,161,00839,
09,30,004,0013,0013,1,1,6,,,147687,09,161,00839,
09,30,004,0023,0023,1,1,5,,,147697,09,161,00839,
09,30,004,0029,0029,1,,,,,147703,09,161,00839,
09,30,004,0067,0067,1,,,1,25,147741,09,161,00839,
09,30,004,0139,0139,1,,,1,5,147813,09,161,00839,
09,30,004,7357,7357,0,1,6,,,,09,161,00839,800985
09,30,005,0009,0009,1,,,1,7,147914,09,161,00840,
09,30,005,0066,0066,1,1,10,2,43,147971,09,161,00840,
09,30,005,0078,0078,1,,,1,5,147983,09,161,00840,
09,31,001,0031,0031,1,,,,,148043,09,162,00841,
09,31,001,0102,0102,1,1,12,,,148114,09,162,00841,
09,31,001,0213,0213,1,1,7,1,7,148225,09,162,00841,
09,31,001,0278,0278,1,1,5,,,148290,09,162,00841,
09,31,001,0281,0281,1,1,10,,,148293,09,162,00841,
09,31,001,0346,0346,1,,,1,20,148358,09,162,00841,
09,31,001,7358,7358,0,2,13,,,,09,162,00841,800986
09,31,001,7359,7359,0,1,7,1,23,,09,162,00841,800987
09,31,002,0149,0149,1,,,1,8,148591,09,162,00842,
09,31,002,0152,0152,1,,,1,7,148594,09,162,00842,
09,31,002,0160,0160,1,,,1,27,148602,09,162,00842,
09,31,002,0223,0223,1,,,1,9,148665,09,162,00842,
09,31,002,0272,0272,1,,,1,7,148714,09,162,00842,
09,31,002,0285,0285,1,2,14,,,148727,09,162,00842,
09,31,002,0297,0297,1,,,,,148739,09,162,00842,
09,31,002,0319,0319,1,,,1,5,148761,09,162,00842,
09,31,002,0338,0338,1,1,5,,,148780,09,162,00842,
09,31,002,7360,7360,0,,,1,30,,09,162,00842,800988
09,31,002,7363,7363,0,2,11,,,,09,162,00842,800991
09,31,002,7364,7364,0,6,37,,,,09,162,00842,800992
09,31,002,8121,8121,0,1,16,,,,09,162,00842,148852
09,32,001,0021,0021,1,,,1,7,148874,09,163,00843,
09,32,001,0062,0062,1,1,7,,,148915,09,163,00843,
09,32,001,7365,7365,0,1,22,,,,09,163,00843,800993
09,32,002,0018,0018,1,1,7,,,149049,09,163,00844,
09,32,002,0068,0068,1,,,1,6,149099,09,163,00844,
09,32,002,0069,0069,1,,,,,149100,09,163,00844,
09,32,002,0111,0111,1,,,,,149142,09,163,00844,
09,32,002,7366,7366,0,,,,,,09,163,00844,800994
09,32,002,7367,7367,0,,,,,,09,163,00844,800995
09,32,003,0005,0005,1,,,,,149183,09,163,00845,
09,32,003,0115,0115,1,,,1,10,149293,09,163,00845,
09,32,003,0167,0167,1,1,13,,,149345,09,163,00845,
09,32,003,0223,0223,1,1,5,,,149401,09,163,00845,
09,32,003,0239,0239,1,1,6,,,149417,09,163,00845,
09,32,003,0240,0240,1,1,6,,,149418,09,163,00845,
09,32,003,0267,0267,1,,,1,6,149445,09,163,00845,
09,32,003,7368,7368,0,,,,,,09,163,00845,800996
09,32,003,7369,7369,0,,,,,,09,163,00845,800997
09,32,003,7370,7370,0,8,66,,,,09,163,00845,800998
09,32,003,8123,8123,0,1,5,1,5,,09,163,00845,149454
09,32,004,0000,0000,1,,,1,7,,,,,
09,32,004,0047,0047,1,1,6,,,149501,09,163,00846,
09,32,004,0061,0061,1,,,,,149515,09,163,00846,
09,32,004,0071,0071,1,,,1,5,149525,09,163,00846,
09,32,004,0109,0109,1,1,5,,,149563,09,163,00846,
09,32,004,0114,0114,1,1,7,,,149568,09,163,00846,
09,32,004,0125,0125,1,,,,,149579,09,163,00846,
09,32,004,0138,0138,1,,,1,6,149592,09,163,00846,
09,32,004,0193,0193,1,,,,,149647,09,163,00846,
09,32,004,0212,0212,1,,,1,5,149666,09,163,00846,
09,32,004,7371,7371,0,,,1,6,,09,163,00846,800999
09,32,004,7372,7372,0,2,14,1,8,,09,163,00846,801000
09,32,004,8128,8128,0,1,5,,,,,,,
09,32,005,0015,0015,1,,,,,149689,09,163,00847,
09,32,005,0043,0043,1,1,5,,,149717,09,163,00847,
09,32,005,0046,0046,1,1,6,,,149720,09,163,00847,
09,32,005,0091,0091,1,,,,,149765,09,163,00847,
09,32,005,0092,0092,1,,,,,149766,09,163,00847,
09,32,005,0093,0093,1,1,5,,,149767,09,163,00847,
09,32,005,7373,7373,0,,,1,22,,09,163,00847,801001
09,33,001,0113,0113,1,2,14,,,149998,09,164,00848,
09,33,001,0148,0148,1,,,,,150033,09,164,00848,
09,33,001,0151,0151,1,,,1,63,150036,09,164,00848,
09,33,001,0193,0193,1,1,7,,,150078,09,164,00848,
09,33,001,0247,0247,1,,,1,5,150132,09,164,00848,
09,33,001,0297,0297,1,1,5,,,150182,09,164,00848,
09,33,001,0308,0308,1,1,7,,,150193,09,164,00848,
09,33,001,0309,0309,1,2,22,,,150194,09,164,00848,
09,33,001,7374,7374,0,3,19,,,,09,164,00848,801002
09,33,001,7375,7375,0,,,2,14,,09,164,00848,801003
09,33,001,8126,8126,0,1,6,1,7,,09,164,00848,150291
09,33,002,0023,0023,1,1,18,,,150314,09,164,00849,
09,33,002,0033,0033,1,,,1,23,150324,09,164,00849,
09,33,002,0063,0063,1,1,5,,,150354,09,164,00849,
09,33,002,0075,0075,1,1,6,,,150366,09,164,00849,
09,33,002,0077,0077,1,1,5,,,150368,09,164,00849,
09,33,002,0079,0079,1,,,1,6,150370,09,164,00849,
09,33,002,0091,0091,1,1,7,,,150382,09,164,00849,
09,33,002,0132,0132,1,1,136,,,150423,09,164,00849,
09,33,002,0140,0140,1,,,1,7,150431,09,164,00849,
09,33,002,0163,0163,1,1,7,1,7,150454,09,164,00849,
09,33,002,0201,0201,1,,,,,150492,09,164,00849,
09,33,002,0208,0208,1,,,1,6,150499,09,164,00849,
09,33,002,0236,0236,1,,,1,124,150527,09,164,00849,
09,33,002,0248,0248,1,,,,,150539,09,164,00849,
09,33,002,0270,0270,1,,,1,10,150561,09,164,00849,
09,33,002,7376,7376,0,2,18,,,,09,164,00849,801004
09,33,002,7377,7377,0,207,3727,24,1271,,09,164,00849,801005
09,33,002,7378,7378,0,4,25,4,42,,09,164,00849,801006
09,33,002,8128,8128,0,,,3,138,,09,164,00849,150572
09,33,002,8129,8129,0,,,1,172,,09,164,00849,150573
09,33,003,0026,0026,1,1,5,,,150601,09,164,00850,
09,33,003,0079,0079,1,,,,,150654,09,164,00850,
09,33,003,0172,0172,1,,,,,150747,09,164,00850,
09,33,003,0188,0188,1,,,,,150763,09,164,00850,
09,33,003,0197,0197,1,,,1,5,150772,09,164,00850,
09,33,003,0223,0223,1,,,1,5,150798,09,164,00850,
09,33,003,0287,0287,1,,,2,10,150862,09,164,00850,
09,33,003,0307,0307,1,1,5,,,150882,09,164,00850,
09,33,003,7379,7379,0,7,44,,,,09,164,00850,801007
09,34,001,0024,0024,1,,,,,150918,09,165,00851,
09,34,001,0099,0099,1,,,1,17,150993,09,165,00851,
09,34,001,0180,0180,1,,,,,151074,09,165,00851,
09,34,001,0210,0210,1,,,,,151104,09,165,00851,
09,34,001,0247,0247,1,,,,,151141,09,165,00851,
09,34,001,0251,0251,1,,,,,151145,09,165,00851,
09,34,001,7380,7380,0,,,1,31,,09,165,00851,801008
09,34,001,7382,7382,0,,,,,,09,165,00851,801010
09,34,002,0043,0043,1,1,7,,,151193,09,165,00852,
09,34,002,0153,0153,1,,,,,151303,09,165,00852,
09,34,002,0168,0168,1,,,,,151318,09,165,00852,
09,34,002,0190,0190,1,,,,,151340,09,165,00852,
09,34,002,0197,0197,1,,,,,151347,09,165,00852,
09,34,002,7383,7383,0,,,1,22,,09,165,00852,801011
09,34,003,0004,0004,1,,,,,151374,09,165,00853,
09,34,003,0029,0029,1,,,,,151399,09,165,00853,
09,34,003,0040,0040,1,,,,,151410,09,165,00853,
09,34,003,0043,0043,1,1,5,,,151413,09,165,00853,
09,34,003,0051,0051,1,,,,,151421,09,165,00853,
09,34,003,0058,0058,1,,,,,151428,09,165,00853,
09,34,003,0072,0072,1,1,8,,,151442,09,165,00853,
09,34,003,0088,0088,1,,,1,6,151458,09,165,00853,
09,34,003,0132,0132,1,,,,,151502,09,165,00853,
09,34,003,0200,0200,1,,,,,151570,09,165,00853,
09,34,003,7384,7384,0,,,,,,09,165,00853,801012
09,34,003,7385,7385,0,,,,,,09,165,00853,801013
09,34,004,0001,0001,1,,,,,151611,09,165,00854,
09,34,004,0074,0074,1,,,,,151684,09,165,00854,
09,34,004,0084,0084,1,,,,,151694,09,165,00854,
09,34,004,0110,0110,1,,,,,151720,09,165,00854,
09,34,004,0143,0143,1,,,,,151753,09,165,00854,
09,34,004,0146,0146,1,,,,,151756,09,165,00854,
09,34,004,7386,7386,0,7,45,1,7,,09,165,00854,801014
09,34,005,0019,0019,1,,,1,5,151790,09,165,00855,
09,34,005,0082,0082,1,,,,,151853,09,165,00855,
09,34,005,0150,0150,1,1,7,,,151921,09,165,00855,
09,34,005,0194,0194,1,2,24,,,151965,09,165,00855,
09,34,005,0201,0201,1,,,1,6,151972,09,165,00855,
09,34,005,0242,0242,1,1,16,,,152013,09,165,00855,
09,34,005,7388,7388,0,,,,,,09,165,00855,801016
09,34,005,7389,7389,0,,,,,,09,165,00855,801017
09,35,001,0010,0010,1,,,1,5,152059,09,166,00856,
09,35,001,0029,0029,1,2,10,,,152078,09,166,00856,
09,35,001,0057,0057,1,1,10,,,152106,09,166,00856,
09,35,001,0078,0078,1,,,1,5,152127,09,166,00856,
09,35,001,0079,0079,1,1,7,,,152128,09,166,00856,
09,35,001,0087,0087,1,,,1,5,152136,09,166,00856,
09,35,001,0101,0101,1,,,1,5,152150,09,166,00856,
09,35,001,0116,0116,1,1,6,,,152165,09,166,00856,
09,35,001,0124,0124,1,,,1,6,152173,09,166,00856,
09,35,001,0149,0149,1,1,5,,,152198,09,166,00856,
09,35,001,0152,0152,1,,,1,5,152201,09,166,00856,
09,35,001,0171,0171,1,2,10,,,152220,09,166,00856,
09,35,001,0180,0180,1,,,1,5,152229,09,166,00856,
09,35,001,0199,0199,1,1,5,,,152248,09,166,00856,
09,35,001,0213,0213,1,,,1,5,152262,09,166,00856,
09,35,001,0217,0217,1,,,1,5,152266,09,166,00856,
09,35,001,7391,7391,0,,,2,14,,09,166,00856,801019
09,35,002,0011,0011,1,1,5,,,152279,09,166,00857,
09,35,002,0116,0116,1,,,,,152384,09,166,00857,
09,35,002,0142,0142,1,,,,,152410,09,166,00857,
09,35,002,0145,0145,1,,,2,11,152413,09,166,00857,
09,35,002,0153,0153,1,,,1,6,152421,09,166,00857,
09,35,002,7393,7393,0,,,2,12,,09,166,00857,801021
09,35,002,7394,7394,0,1,6,2,12,,09,166,00857,801022
09,35,003,0030,0030,1,,,1,5,152451,09,166,00858,
09,35,003,0039,0039,1,1,5,,,152460,09,166,00858,
09,35,003,0093,0093,1,,,1,5,152514,09,166,00858,
09,35,003,0148,0148,1,,,3,20,152569,09,166,00858,
09,35,004,0010,0010,1,,,2,16,152583,09,166,00859,
09,35,004,0030,0030,1,1,5,,,152603,09,166,00859,
09,35,004,0032,0032,1,,,1,38,152605,09,166,00859,
09,35,004,0040,0040,1,,,1,5,152613,09,166,00859,
09,35,004,0070,0070,1,,,1,5,152643,09,166,00859,
09,35,004,0073,0073,1,,,1,5,152646,09,166,00859,
09,35,004,0078,0078,1,1,6,1,7,152651,09,166,00859,
09,35,004,0081,0081,1,1,6,,,152654,09,166,00859,
09,35,004,0083,0083,1,,,1,6,152656,09,166,00859,
09,35,004,0088,0088,1,1,6,,,152661,09,166,00859,
09,35,004,0092,0092,1,1,5,,,152665,09,166,00859,
09,35,004,0094,0094,1,1,5,,,152667,09,166,00859,
09,35,004,0096,0096,1,,,1,6,152669,09,166,00859,
09,35,004,0108,0108,1,,,2,10,152681,09,166,00859,
09,35,004,0126,0126,1,,,1,6,152699,09,166,00859,
09,35,004,0133,0133,1,,,,,152706,09,166,00859,
09,35,004,7397,7397,0,6,37,,,,09,166,00859,801025
09,35,004,7399,7399,0,,,,,,09,166,00859,801027
09,35,005,0004,0004,1,2,10,,,152732,09,166,00860,
09,35,005,0018,0018,1,1,6,,,152746,09,166,00860,
09,35,005,0030,0030,1,4,27,,,152758,09,166,00860,
09,35,005,0072,0072,1,,,,,152800,09,166,00860,
09,35,005,0096,0096,1,,,1,5,152824,09,166,00860,
09,35,005,0103,0103,1,1,5,,,152831,09,166,00860,
09,35,005,0108,0108,1,,,,,152836,09,166,00860,
09,35,005,0109,0109,1,1,7,,,152837,09,166,00860,
09,35,005,0115,0115,1,,,1,5,152843,09,166,00860,
09,35,005,0126,0126,1,,,1,6,152854,09,166,00860,
09,35,005,0136,0136,1,1,5,,,152864,09,166,00860,
09,35,005,7400,7400,0,,,3,33,,09,166,00860,801028
09,35,005,7401,7401,0,,,5,55,,09,166,00860,801029
09,35,005,7402,7402,0,55,692,18,251,,09,166,00860,801030
09,35,005,7403,7403,0,3,20,,,,09,166,00860,801031
09,35,005,7404,7404,0,1,505,,,,09,166,00860,801032
09,35,005,7405,7405,0,,,1,15,,09,166,00860,801033
09,35,005,8131,8131,0,,,1,6,,09,166,00860,152869
09,36,001,0024,0024,1,2,27,1,7,152894,09,167,00861,
09,36,001,0059,0059,1,,,,,152929,09,167,00861,
09,36,001,0143,0143,1,1,14,,,153013,09,167,00861,
09,36,001,0165,0165,1,1,10,,,153035,09,167,00861,
