lgd_state_id,lgd_district_id,pc11r_pca_tot_p,pc11u_pca_tot_p,pc11_pca_tot_p,pc11r_ag_main_share,pc11u_ag_main_share,pc11_ag_main_share,pc11r_pca_main_al_p,pc11r_pca_marg_al_p,pc11u_pca_main_al_p,pc11_pca_main_al_p,pc11r_pdensity,pc11u_pdensity,pc11_pdensity,pc11r_pca_tot_work_p,pc11r_pca_main_cl_p,pc11r_pca_main_hh_p,pc11r_pca_main_ot_p,pc11r_pca_margwork_p,pc11r_pca_marg_cl_p,pc11r_pca_marg_hh_p,pc11r_pca_marg_ot_p,pc11r_pca_margwork36_p,pc11r_pca_marg_cl36_p,pc11r_pca_marg_al36_p,pc11r_pca_marg_hh36_p,pc11r_pca_marg_ot36_p,pc11r_pca_margwork03_p,pc11r_pca_marg_cl03_p,pc11r_pca_marg_al03_p,pc11r_pca_marg_hh03_p,pc11r_pca_marg_ot03_p,pc11r_pca_non_work_p,pc11u_pca_main_cl_p,pc11_pca_main_cl_p,pc11_vd_area,pc11_td_area,pc11_area,pc11r_pca_mainwork_p,pc11u_pca_mainwork_p,pc11_pca_mainwork_p
09,159,3561193,461035,4022228,.74725878,.022299038,.76955783,246628,158748,11414,258042,556.77289,5240.8208,620.32153,1126163,469565,23350,110535,276085,48705,16492,52140,228610,38824,134652,11901,43233,47475,9881,24096,4591,8907,2435030,9958,479523,6396.132060885429,87.97000000000001,6484.1021,850078,108349,958427
09,160,3396437,168107,3564544,.65993065,.015080514,.67501116,172280,347688,4867,177147,1202.551,2598.2534,1233.8076,1071498,173034,22710,123401,580073,89074,30250,113061,441455,65654,261532,21515,92754,138618,23420,86156,8735,20307,2324939,3024,176058,2824.359897023998,64.7,2889.0598,491425,31833,523258
09,161,1046214,175378,1221592,.76169151,.017384948,.77907646,56346,68979,2929,59275,227.01936,4250.5576,262.72272,446189,215603,6622,34000,133618,48199,4535,11905,111987,39696,59395,3531,9365,21631,8503,9584,1004,2540,600025,3278,218881,4608.479088693857,41.26,4649.7388,312571,44462,357033
09,162,1550842,3038996,4589838,.17978625,.027594736,.20738098,84209,87624,18299,102508,741.22992,6456.2373,1790.8333,522160,122956,19073,110115,185807,32924,13573,51686,145777,25364,68273,10229,41911,40030,7560,19351,3344,9775,1028682,13498,136454,2092.255041137338,470.707,2562.9622,336353,815932,1152285
09,163,1232015,332693,1564708,.53616863,.023614343,.55978298,72461,71766,5018,77479,719.86957,7249.793,890.38837,388036,108386,14113,69201,123875,12534,9457,30118,100375,9749,58282,7129,25215,23500,2785,13484,2328,4903,843979,2947,111333,1711.442001366988,45.89,1757.332,264161,73134,337295
09,164,2549973,134730,2684703,.68540585,.011873624,.69727951,151534,374020,2718,154252,1038.7933,2489.928,1070.0908,956451,149560,17790,92218,545349,77001,23473,70855,428618,59125,296066,16297,57130,116731,17876,77954,7176,13725,1593522,2498,152058,2454.745197806507,54.11,2508.8552,411102,28191,439293
09,165,690577,185381,875958,.64337361,.039964475,.68333811,61238,60107,5444,66682,228.3289,6642.0996,286.97412,293713,92343,5454,36186,98492,17207,4690,16488,81962,13877,51648,3376,13061,16530,3330,8459,1314,3427,396864,4096,96439,3024.483588695526,27.91,3052.3936,195221,43491,238712
09,166,1580087,288442,1868529,.7164734,.026161654,.74263507,73918,54806,5704,79622,590.09839,3495.4192,676.9574,483521,230427,11092,47600,120484,34491,8045,23142,96499,25647,44987,5794,20071,23985,8844,9819,2251,3071,1096566,5409,235836,2677.667026184499,82.52,2760.187,363037,61745,424782
09,167,1791191,755993,2547184,.44262683,.029224999,.47185183,81590,84515,8275,89865,602.96478,4950.5142,815.52966,615471,181684,18064,132721,201412,43445,14117,59335,160754,32018,67471,10815,50450,40658,11427,17044,3302,8885,1175720,9108,190792,2970.639372423291,152.71,3123.3494,414059,180740,594799
09,168,1706760,499208,2205968,.40608621,.019296838,.42538303,62854,139065,4489,67343,912.61975,5355.7344,1123.5526,532998,98134,20717,86864,264429,43015,19015,63334,202062,33201,105178,13769,49914,62367,9814,33887,5246,13420,1173762,3161,101295,1870.176476221299,93.21000000000001,1963.3865,268569,127869,396438
09,169,1684507,1759182,3443689,.28069848,.042817213,.32351568,89170,34950,23077,112247,753.42352,6814.0449,1380.8041,543366,160879,20038,158996,114283,17955,8293,53085,94361,13967,29346,6140,44908,19922,3988,5604,2153,8177,1141141,15065,175944,2235.803630873561,258.17,2493.9736,429083,461727,890810
09,170,2149403,347567,2496970,.53448111,.012025895,.546507,147121,179008,4089,151210,474.28302,4746.8862,542.21613,769422,139944,31757,137526,313074,35262,28939,69865,249371,26587,144484,22359,55941,63703,8675,34524,6580,13924,1379981,2370,142314,4531.899596428964,73.22,4605.1196,456348,80743,537091
09,171,1969974,1156525,3126499,.39645234,.033043806,.42949617,109015,61692,15409,124424,1015.5283,10496.688,1525.098,567187,172105,24196,117890,143981,22776,13366,46147,118946,17326,51285,10713,39622,25035,5450,10407,2653,6525,1402787,8022,180127,1939.85146887973,110.18,2050.0315,423206,285883,709089
09,172,2064724,805210,2869934,.45675316,.027476603,.48422974,147998,42647,11270,159268,812.73572,10309.987,1095.9962,667274,199297,14689,190736,114554,18142,6937,46828,95580,14029,35904,5659,39988,18974,4113,6743,1278,6840,1397450,9622,208919,2540.461832255125,78.09999999999999,2618.562,552720,207636,760356
09,173,1679592,351415,2031007,.68944895,.031541921,.7209909,129588,80872,8853,138441,534.99048,7771.2295,637.73889,513687,189913,8949,52783,132454,20202,8114,23266,108086,14904,67532,6116,19534,24368,5298,13340,1998,3732,1165905,5764,195677,3139.480007904349,45.22,3184.7,381233,82182,463415
09,174,3033899,175242,3209141,.59526086,.010692335,.60595322,125250,255862,3024,128274,834.29852,3660.7896,871.02264,1013388,203937,31959,155252,496990,98258,30854,112016,367534,69879,187235,20425,89995,129456,28379,68627,10429,22021,2020511,2889,206826,3636.467053774744,47.87,3684.3372,516398,36615,553013
09,175,2622247,281260,2903507,.62260133,.010766373,.63336772,143496,271762,3730,147226,693.55695,3715.9465,752.87531,936268,204804,23204,121107,443657,61568,21390,88937,340926,47736,208228,15681,69281,102731,13832,63534,5709,19656,1685979,2293,207097,3780.867738604546,75.69,3856.5576,492611,66816,559427
09,176,1747172,588647,2335819,.5531593,.046724416,.59988374,133391,74993,17419,150810,783.24274,5784.6602,1001.4442,554958,178738,17150,76944,148735,25855,16291,31596,115552,17533,59646,12505,25868,33183,8322,15347,3786,5728,1192214,8946,187684,2230.690400250256,101.76,2332.4504,406223,158043,564266
09,177,2399856,1066526,3466382,.45219728,.026858471,.47905576,196198,57743,14848,211046,749.54102,10030.34,1047.8475,718379,202957,12914,193200,113110,9006,4822,41539,90876,6847,48040,3428,32561,22234,2159,9703,1394,8978,1681477,8860,211817,3201.767491009086,106.33,3308.0977,605269,277432,882701
09,178,1586652,128531,1715183,.65349042,.010962392,.66445285,71353,166381,1442,72795,965.31781,4943.5,1027.2664,501135,102118,10950,55688,261026,44857,11177,38611,198199,32575,126824,8132,30668,62827,12282,39557,3045,7943,1085517,1468,103586,1643.657598152757,26,1669.6576,240109,25344,265453
09,179,1348911,229302,1578213,.34726354,.012861613,.36012515,34313,66024,1803,36116,1367.7131,4654.9331,1524.0884,403971,65344,29105,105757,169452,26615,20220,56593,125361,18615,48152,15131,43463,44091,8000,17872,5089,13130,944940,1888,67232,986.2528987205587,49.26000000000001,1035.5128,234519,52459,286978
09,180,2412446,594092,3006538,.67662472,.033170693,.70979536,158696,93585,16324,175020,586.83289,7328.1362,717.20355,719110,314605,12015,75016,158778,22818,8906,33469,130046,17317,77398,6753,28578,28732,5501,16187,2153,4891,1693336,6879,321484,4110.959037402645,81.06999999999999,4192.0288,560332,139171,699503
09,181,1078712,38649,1117361,.82745034,.0050394824,.83248985,66947,96725,819,67766,693.95575,6212.667,715.9541,393816,125652,8408,24822,167987,37414,9510,24338,133732,29368,77273,6920,20171,34255,8046,19452,2590,4167,684896,354,126006,1554.439200669527,6.221,1560.6602,225829,6933,232762
09,182,2398606,160691,2559297,.74412143,.016537819,.76065928,128131,256026,5354,133485,838.75568,2813.0552,877.42029,832291,205193,15655,68832,414480,90326,17177,50951,315925,67516,194361,12646,41402,98555,22810,61665,4531,9549,1566315,2054,207247,2859.719601320103,57.1233,2916.8428,417811,30132,447943
09,183,3953208,530784,4483992,.72747308,.018468371,.74594146,251672,205046,10781,262453,691.45612,4975.9443,769.93054,1262595,493000,33904,121647,362372,68989,22126,66211,293763,55168,165929,16576,56090,68609,13821,39117,5550,10121,2690613,8124,501124,5717.221640039235,106.67,5823.8916,900223,123419,1023642
09,184,1548217,314342,1862559,.61698759,.0096728066,.62666041,144654,222336,2661,147315,317.30701,2552.9832,372.33551,640617,100411,10038,66304,319210,39137,13259,44478,249059,29917,177505,9111,32526,70151,9220,44831,4148,11952,907600,1181,101592,4879.239869583398,123.12733,5002.3672,321407,75789,397196
09,185,2289364,171544,2460908,.6029247,.0085621206,.61148685,110542,180478,1836,112378,871.09637,4681.4946,923.49249,738140,160214,28397,110062,328925,57601,25732,65114,247363,41301,135048,18910,52104,81562,16300,45430,6822,13010,1551224,2009,162223,2628.14095197618,36.643,2664.7839,409215,39856,449071
09,186,2576721,531646,3108367,.66179115,.026949547,.68874067,147140,167563,9815,156955,611.35748,5986.3306,722.27747,960503,357033,21750,112587,321993,80529,17119,56782,259658,62833,136017,12906,47902,62335,17696,31546,4213,8880,1616218,10716,367749,4214.753491293639,88.80999999999999,4303.5635,638510,123321,761831
09,187,2079790,1597051,3676841,.24636577,.025352942,.27171871,86557,77200,11777,98334,1479.6108,9750.8398,2342.8037,695418,140287,38544,216445,213585,43361,20643,72381,164888,31875,57135,16223,59655,48697,11486,20065,4420,12726,1384372,11567,151854,1405.633081260719,163.786,1569.4191,481833,438928,920761
09,633,1148512,288207,1436719,.67832392,.039324559,.71764851,55870,39058,7796,63666,644.32751,7838.1016,789.724,389070,184431,7092,39753,101924,37948,5329,19589,77725,26052,31888,4003,15782,24199,11896,7170,1326,3807,759442,6135,190566,1782.497205898166,36.77,1819.2672,287146,67111,354257
09,640,1783154,48583,1831737,.68601996,.0038985396,.68991852,103038,187196,666,103704,759.64362,23025.119,779.63971,618885,120090,17602,74278,303877,45619,16716,54346,228251,35016,138671,11181,43383,75626,10603,48525,5535,10963,1164269,602,120692,2347.35594907403,2.11,2349.4661,315008,10242,325250
09,659,1731343,417098,2148441,.64863926,.03310436,.68174362,100177,56789,11288,111465,779.0957,10933.106,950.47064,552467,241460,13680,68415,128735,31286,8903,31757,103267,23892,46923,6309,26143,25468,7394,9866,2594,5614,1178876,6148,247608,2222.24696598947,38.15000000000001,2260.397,423732,102966,526698
09,660,887476,386102,1273578,.5033294,.084380336,.58770972,73936,24647,17380,91316,767.4704,6196.4692,1045.0513,276182,89714,6693,54023,51816,7594,3661,15914,42429,5241,20880,2855,13453,9387,2353,3767,806,2461,611294,10055,99769,1156.36508372426,62.31,1218.6752,224366,100769,325135
09,661,928564,409747,1338311,.36813259,.017833423,.385966,41853,21487,3322,45175,900.71863,6988.6919,1228.3215,298081,81199,10394,98613,66022,8316,5733,30486,55667,6809,18204,4789,25865,10355,1507,3283,944,4621,630483,2639,83838,1030.914602905512,58.63,1089.5446,232059,102201,334260
10,188,2642792,168777,2811569,.82651168,.014235867,.84074754,407205,274071,7421,414626,968.19635,3304.8169,1011.1108,1018210,168386,10545,67845,364229,51604,11757,26797,299780,42461,227227,8065,22027,64449,9143,46844,3692,4770,1624582,2493,170879,2729.60330298543,51.07,2780.6733,653981,42429,696410
10,189,2303219,236854,2540073,.68143982,.01699196,.69843179,197562,219650,4784,202346,721.03131,3891.145,780.31006,772533,129724,17268,87640,340339,44781,18136,57772,274785,36231,177525,13378,47651,65554,8550,42125,4758,10121,1530686,3377,133101,3194.339897207916,60.87,3255.21,432194,48092,480286
10,190,1963450,71313,2034763,.75956768,.016426221,.77599394,178964,276804,4582,183546,695.7384,2373.1448,713.41132,751415,105188,11063,63290,392910,65388,14752,35966,302418,52575,211463,10433,27947,90492,12813,65341,4319,8019,1212035,1563,106751,2822.109503756743,30.05,2852.1597,358505,15592,374097
10,191,2400718,569823,2970541,.52698749,.048224855,.57521236,205878,191587,19760,225638,1495.038,4020.7664,1699.8701,776808,105999,28081,132135,304715,29790,19037,64301,254673,24952,161472,14171,54078,50042,4838,30115,4866,10223,1623910,8780,114779,1605.790699143428,141.72,1747.5106,472093,119718,591811
10,192,2435234,602532,3037766,.49472132,.028114932,.52283627,175657,281444,10885,186542,1109.076,8719.7109,1341.2764,805833,88588,16864,114849,409875,41113,18958,68360,321420,33112,220110,13009,55189,88455,8001,61334,5949,13171,1629401,4132,92720,2195.732199033257,69.09999999999999,2264.8323,395958,138171,534129
10,193,2338546,389861,2728407,.6219539,.026394067,.64834797,175856,174608,8458,184314,1095.7726,4653.9453,1230.1632,722348,142590,19406,95753,288743,42415,21395,50325,232611,34517,142129,15010,40955,56132,7898,32479,6385,9370,1616198,5056,147646,2134.152799353004,83.77,2217.9229,433605,78404,512009
10,194,1541853,164499,1706352,.65161759,.016213814,.66783136,111199,135997,3093,114292,1069.0212,7651.1162,1165.6975,494201,102888,10502,67329,202283,27120,11942,27224,159421,21354,108317,8414,21336,42862,5766,27680,3528,5888,1047652,2234,105122,1442.303499847651,21.5,1463.8035,291918,36629,328547
10,195,3531654,383328,3914982,.64177823,.014915196,.6566934,292925,331603,6622,299547,1481.2402,5676.4106,1596.7887,1110624,173934,20226,156950,466589,55586,19008,60392,386275,46840,274545,14043,50847,80314,8746,57058,4965,9545,2421030,4228,178162,2384.254694886506,67.53,2451.7847,644035,83411,727446
10,196,3809817,581601,4391418,.66242826,.015432096,.67786032,402175,364900,9767,411942,808.23352,6821.499,915.06604,1483785,264928,37348,171608,607726,98323,33138,111365,501951,81233,303459,24354,92905,105775,17090,61441,8784,18460,2326032,5774,270702,4713.757594980299,85.26000000000001,4799.0176,876059,130998,1007057
10,197,2399207,162805,2562012,.65700018,.024733484,.68173367,103663,225298,4913,108576,1283.0597,3135.6895,1333.1101,685619,134901,10494,82642,353919,69309,12606,46706,274835,52073,174863,9257,38642,79084,17236,50435,3349,8064,1713588,4068,138969,1869.910703293979,51.92,1921.8307,331700,31411,363111
10,198,1615072,145333,1760405,.63449812,.018192351,.65269047,173829,147555,5799,179628,568.0202,3030.2961,608.86377,680429,108746,57049,71365,269440,43897,41906,36082,220092,36381,121525,33363,28823,49348,7516,26030,8543,7259,934643,2303,111049,2843.335501033813,47.96,2891.2954,410989,34363,445352
10,199,990117,135196,1125313,.6830188,.028856928,.71187574,104760,66669,4386,109146,1118.3569,3328.3113,1215.3041,328412,67149,7834,43774,104895,15688,5785,16753,88262,12615,57447,4144,14056,16633,3073,9222,1641,2697,661705,2877,70026,885.3318011164665,40.62,925.95178,223517,28173,251690
10,200,1560813,65571,1626384,.73160344,.0093168356,.74092031,115055,151392,1231,116286,527.01379,5266.7471,546.85522,495152,93193,11494,52633,222777,30213,12333,28839,176525,23702,120700,8904,23219,46252,6511,30692,3429,5620,1065661,1421,94614,2961.616997346282,12.45,2974.0669,272375,12271,284646
10,201,2797207,273822,3071029,.79209322,.015247108,.80734032,392627,267216,7296,399923,998.52045,4005.5881,1070.1523,936383,136176,8934,66803,331843,28843,8955,26829,268143,23466,217500,5630,21547,63700,5377,49716,3325,5282,1860824,2883,139059,2801.351794582792,68.36,2869.7119,604540,63062,667602
10,202,1579727,87159,1666886,.71160007,.010451118,.7220512,143812,179102,1975,145787,1166.1897,6995.1045,1219.3169,537597,74139,9672,59399,250575,28996,9596,32881,208020,23629,149180,7206,28005,42555,5367,29922,2390,4876,1042130,1226,75365,1354.605499889702,12.46,1367.0654,287022,19261,306283
10,203,1529277,161123,1690400,.78149974,.026603991,.80810374,212968,98550,7333,220301,827.15448,2310.0071,881.06329,477910,87453,4574,37320,135595,17213,5305,14527,111183,13608,82712,3294,11569,24412,3605,15838,2011,2958,1051367,2894,90347,1848.840794462711,69.75,1918.5908,342315,42101,384416
10,204,857901,143011,1000912,.64759791,.045971088,.693569,74587,75240,5820,80407,774.8172,2786.1094,863.92749,284161,56141,5521,35131,112781,17774,4980,14787,93592,14799,62459,3553,12781,19189,2975,12781,1427,2006,573740,3460,59601,1107.230197885074,51.33,1158.5602,171380,30486,201866
10,205,1913301,88461,2001762,.8319959,.012687511,.84468341,235536,243577,3346,238882,1101.4045,2148.6763,1125.65,751072,133460,7234,45948,328894,54506,7854,22957,275399,46111,203992,6082,19214,53495,8395,39585,1772,3743,1162229,2281,135741,1737.146500714123,41.17,1778.3165,422178,21329,443507
10,206,4325884,161495,4487379,.78535056,.0099600498,.79531062,557528,371296,7613,565141,1260.3429,5902.5952,1297.0551,1587140,286010,29953,162764,550885,105924,22190,51475,436442,84579,292932,15860,43071,114443,21345,78364,6330,8404,2738744,3085,289095,3432.307201029733,27.36,3459.6672,1036255,37836,1074091
10,207,987645,380120,1367765,.41736576,.032977439,.45034319,70595,113707,5588,76183,926.94092,9168.3555,1235.6174,325188,26819,5010,55081,167683,15959,7051,30966,133009,11956,90574,5017,25462,34674,4003,23133,2034,5504,662457,2109,28928,1065.488595025614,41.46,1106.9486,157505,75897,233402
10,208,4327625,473437,4801062,.6092481,.011670826,.62091893,359123,395593,7184,366307,1434.1758,6559.1162,1553.9028,1404427,195478,29223,215577,605026,73330,27469,108634,501013,61055,326290,21194,92474,104013,12275,69303,6275,16160,2923198,3440,198918,3017.499705441296,72.18000000000001,3089.6797,799401,110903,910304
10,209,2419759,457894,2877653,.67697644,.033790451,.71076685,325188,186075,17673,342861,1092.3053,4055.3892,1236.0059,912734,176417,22485,107600,281044,36351,15445,43173,236337,29742,158082,11739,36774,44707,6609,27993,3706,6399,1507025,7364,183781,2215.277298104018,112.91,2328.1873,631690,109259,740949
10,210,2003567,215579,2219146,.71470714,.021995677,.7367028,204141,181600,7540,211681,889.28632,4652.1147,965.12067,755371,159294,17663,79672,294601,52881,17249,42871,240315,43516,149394,12149,35256,54286,9365,32206,5100,7615,1248196,3645,162939,2253.005596935749,46.34,2299.3457,460770,47739,508509
10,211,3541877,393165,3935042,.74780703,.02943662,.77724361,448353,521005,16419,464772,841.88165,4164.8833,914.80774,1367078,148056,15551,101475,653643,61207,18297,53134,541273,49649,435244,13282,43098,112370,11558,85761,5015,10036,2174799,7058,155114,4207.096197776496,94.39999999999999,4301.4961,713435,84109,797544
10,212,3323875,2514590,5838465,.40716797,.045977186,.45314515,358989,233925,40700,399689,1209.8978,9321.2363,1935.1851,1139308,199347,28255,180277,372440,43920,18058,76537,313047,36968,196651,14001,65427,59393,6952,37274,4057,11110,2184567,22347,221694,2747.236197611317,269.77,3017.0061,766868,604399,1371267
10,213,4698028,401343,5099371,.76054764,.025516666,.78606433,594494,430532,20695,615189,1228.2791,3243.1758,1291.4257,1624563,267046,23230,157724,582069,72227,18556,60754,480874,59234,356018,13036,52586,101195,12993,74514,5520,8168,3073465,8210,275256,3824.886692341417,123.75,3948.6367,1042494,90295,1132789
10,214,2921614,343005,3264619,.79337054,.024905169,.81827575,460417,262304,14156,474573,968.03101,2675.9634,1037.6125,1043210,155544,13258,68788,345203,35984,11729,35186,284151,29691,215725,8548,30187,61052,6293,46579,3181,4999,1878404,5180,160724,3018.099604632705,128.18,3146.2795,698007,78378,776385
10,215,2532153,427765,2959918,.60350013,.026124597,.62962472,163910,227293,8616,172526,735.26587,4946.4038,838.42279,811019,163452,18128,108376,357153,48063,20570,61227,273562,36911,174045,14331,48275,83591,11152,53248,6239,12952,1721134,5555,169007,3443.860494069755,86.48000000000002,3530.3406,453866,88573,542439
10,216,1744121,156540,1900661,.74091309,.01491498,.75582808,151803,197919,3969,155772,1073.7109,7408.4238,1155.0547,608097,117390,7407,54667,276830,45256,9577,24078,227624,37675,162700,6912,20337,49206,7581,35219,2665,3741,1136024,1450,118840,1624.385999390855,21.13,1645.516,331267,32059,363326
10,217,4113769,147797,4261566,.73016518,.0035021869,.73366737,418108,299747,2477,420585,1619.6296,13160.908,1670.4332,1302752,244468,27430,182032,430714,53711,18644,58612,362901,45078,254091,14295,49437,67813,8633,45656,4349,9175,2811017,701,245169,2539.944196496159,11.23,2551.1741,872038,35395,907433
10,218,3598660,353202,3951862,.58919013,.026783619,.61597377,163051,312722,9197,172248,1512.8239,5376.8003,1616.6605,949632,158364,18708,138652,470857,67161,18493,72481,375732,52325,249228,14098,60081,95125,14836,63494,4395,12400,2649028,5414,163778,2378.770098077133,65.69,2444.46,478775,66745,545520
10,219,527340,109002,636342,.68474072,.041837271,.726578,61361,40482,4088,65449,833.32349,2505.7932,940.8952,193302,39982,4347,20276,67336,11407,3422,12025,55940,9599,33209,2581,10551,11396,1808,7273,841,1474,334038,2104,42086,632.8154977541417,43.5,676.31549,125966,22036,148002
10,220,628130,28116,656246,.79254591,.024585644,.81713158,79061,53330,3047,82108,1474.7131,3013.5049,1507.6976,208348,30155,3259,18946,76927,8040,5559,9998,63057,6808,44556,3318,8375,13870,1232,8774,2241,1623,419782,341,30496,425.9336967878044,9.33,435.26367,131421,6383,137804
10,221,3233076,190498,3423574,.73787528,.014060996,.75193626,383575,242201,7377,390952,1520.0031,4890.8345,1580.6199,1058362,172521,19452,131775,351039,39778,15604,53456,293811,33048,205737,11235,43791,57228,6730,36464,4369,9665,2174714,3220,175741,2127.019397478551,38.95,2165.9692,707323,46322,753645
10,222,3147551,182913,3330464,.59156382,.0082816854,.59984547,110058,262043,2186,112244,1467.2832,6804.7993,1533.3376,883633,163306,13791,137094,459384,99133,14507,83701,357615,73591,206005,10684,67335,101769,25542,56038,3823,16366,2263918,1641,164947,2145.155702361837,26.88,2172.0356,424249,37855,462104
10,223,2123518,105558,2229076,.82114422,.013001191,.83414543,247847,299416,3805,251652,891.55188,2904.7332,921.80579,847527,140266,9567,52666,397181,58256,12097,27412,328197,48078,248618,8592,22909,68984,10178,50798,3505,4503,1275991,2340,142606,2381.822203826159,36.34,2418.1624,450346,22303,472649
10,224,3284345,233079,3517424,.67129922,.016914684,.68821388,279427,215436,8184,287611,1787.1904,6212.127,1875.7252,1003558,203846,20397,163544,336344,48136,13708,59064,284205,39464,182606,10677,51458,52139,8672,32830,3031,7606,2280787,3993,207839,1837.714097617194,37.52,1875.2341,667214,52693,719907
10,611,648994,51849,700843,.77284425,.03158541,.80442965,84422,54302,3724,88146,1071.7607,2122.3496,1112.5022,222026,40220,3687,22383,71314,7213,2623,7176,58813,5518,45594,2029,5672,12501,1695,8708,594,1504,426968,1370,41590,605.5399990230799,24.43,629.96997,150712,10565,161277
11,225,155501,122487,277988,.24143238,.0059268135,.2473592,4674,5531,305,4979,167.62941,4867.1621,291.75491,83697,21519,855,35523,21126,8915,589,6091,15346,6078,4134,400,4734,5780,2837,1397,189,1357,71804,338,21857,927.647489964962,25.166,952.81348,62571,45919,108490
11,226,44566,4644,49210,.31717303,.0042970525,.32147011,1105,1425,58,1163,16.08231,2638.6365,17.746895,24810,5169,145,11744,6647,2650,191,2381,4490,1813,870,100,1707,2157,837,555,91,674,19756,27,5196,2771.119414806366,1.76,2772.8794,18163,1618,19781
11,227,124031,21199,145230,.51838559,.0045815152,.5229671,1409,2704,41,1450,210.26646,2789.342,243.07281,66032,24728,370,16558,22967,12787,537,6939,15454,8412,1696,324,5022,7513,4375,1008,213,1917,57999,190,24918,589.8753151893616,7.600000000000001,597.47528,43065,7355,50420
11,228,131002,5248,136250,.67667294,.0012703252,.67794323,3946,4059,24,3970,181.13722,1412.6514,187.43086,68361,30678,783,13938,19016,10065,570,4322,12549,5774,3111,373,3291,6467,4291,948,197,1031,62641,41,30719,723.219639480114,3.715,726.93469,49345,1823,51168
12,229,128998,19228,148226,.66402048,.0035063529,.66752684,2361,1694,112,2473,4590.6108,,5274.8716,55640,31348,213,9994,11724,8290,111,1629,9219,6551,1161,87,1420,2505,1739,533,24,209,73358,66,31414,28.10040021874011,0,28.100401,43916,6849,50765
12,230,5620,2384,8004,.33267328,.0071287127,.33980197,42,47,9,51,,,,2640,798,7,972,821,440,29,305,621,312,40,22,247,200,128,7,7,58,2980,9,807,0,0,0,1819,706,2525
12,231,48242,18350,66592,.69369793,.031724907,.72542286,246,412,75,321,,,,21202,15913,104,2070,2869,1829,77,551,2560,1691,382,52,435,309,138,30,25,116,27040,664,16577,0,0,0,18333,4961,23294
12,232,46300,27635,73935,.46862736,.023967257,.49259463,1915,586,153,2068,21.477694,,34.297043,20206,9191,149,4789,4162,2261,131,1184,3187,1750,283,107,1047,975,511,303,24,137,26094,415,9606,2155.724985718727,0,2155.7251,16044,7655,23699
12,233,43027,2345,45372,.72695637,.0073824087,.73433876,261,1177,23,284,19.116562,,20.158426,17013,6632,194,1887,8039,5491,123,1248,6576,4533,1040,82,921,1463,958,137,41,327,26014,47,6679,2250.770898342133,0,2250.771,8974,508,9482
12,234,31592,18184,49776,.40833434,.012573345,.42090768,2020,789,71,2091,,,,13542,4800,118,4103,2501,1066,151,495,2148,919,756,56,417,353,147,33,95,78,18050,139,4939,0,0,0,11041,5661,16702
12,235,42691,11389,54080,.56946898,.0037823389,.57325131,2515,785,44,2559,,,,18502,8777,154,4677,2379,876,63,655,2034,775,657,43,559,345,101,128,20,96,24189,31,8808,0,0,0,16123,3706,19829
12,236,54789,12806,67595,.36775959,.010612747,.37837234,701,962,26,727,13.223776,,16.314608,20044,5883,127,7142,6191,3475,164,1590,5061,2739,769,130,1423,1130,736,193,34,167,34745,164,6047,4143.219100609422,0,4143.2192,13853,4050,17903
12,237,79610,96963,176573,.22051723,.013253318,.23377055,727,669,194,921,2967.7539,,6582.4043,29834,10554,363,11208,6982,2826,300,3187,5709,2081,541,164,2923,1273,745,128,136,264,49776,484,11038,26.82500018551946,0,26.825001,22852,28305,51157
12,238,38666,11202,49868,.26328522,.0013531245,.26463833,573,941,21,594,3866600,,4986800,20404,5848,59,10090,3834,1763,42,1088,3361,1566,772,26,997,473,197,169,16,91,18262,12,5860,.0099999997764826,0,.0099999998,16570,7818,24388
12,239,38446,16576,55022,.62276155,.016362149,.63912374,420,664,109,529,,,,18753,13282,94,2423,2534,1224,209,437,1880,1064,462,63,291,654,160,202,146,146,19693,251,13533,0,0,0,16219,5783,22002
12,240,23697,6540,30237,.65522093,.019195763,.67441666,431,28,111,542,,,,11810,7488,139,1884,1868,1377,34,429,1275,962,23,11,279,593,415,5,23,150,11887,121,7609,0,0,0,9942,2144,12086
12,241,63068,13405,76473,.67242575,.019925334,.6923511,552,1173,31,583,,,,26213,14938,271,3736,6716,3931,136,1476,5675,3279,989,100,1307,1041,652,184,36,169,36855,428,15366,0,0,0,19497,3539,23036
12,242,68015,15932,83947,.3375921,.011970534,.34956262,672,806,145,817,193.31357,,238.59579,35842,11060,252,16823,7035,3062,149,3018,5673,2505,668,119,2381,1362,557,138,30,637,32173,271,11331,351.837702114135,0,351.83771,28807,5945,34752
12,243,31836,20684,52520,.54272932,.013323391,.55605268,247,205,81,328,4843.0083,,7989.5342,15288,10670,59,2288,2024,1270,21,528,1621,1049,193,15,364,403,221,12,6,164,16548,187,10857,6.573599960654974,0,6.5735998,13264,6851,20115
12,628,20185,982,21167,.59585494,.00075561315,.59661055,83,98,0,83,,,,10031,5437,75,3203,1233,872,9,254,897,589,77,7,224,336,283,21,2,30,10154,7,5444,0,0,0,8798,466,9264
12,666,52719,4234,56953,.86841869,.0043126685,.87273133,332,124,88,420,,,,24006,18999,206,1801,2668,2120,199,225,2110,1765,106,68,171,558,355,18,131,54,28713,8,19007,0,0,0,21338,922,22260
